source,source_file,source_row_number,source_row_hash,poll_id,question_id,race_id,cycle,election_date,stage,office_type,seat_name,pollster_id,pollster,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,transparency_score,methodology,start_date,end_date,field_period_days,days_before_election,sample_size,population,population_full,tracking,internal,partisan,sponsors,notes,url,url_article,url_topline,url_crosstab,dem_pct,rep_pct,ind_pct,two_party_total,margin_dem,two_party_margin_dem,valid_major_party_values,pre_election
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1577,7db8858412870fc6dfaf8c8e4fc6197c5c5335847f9a764c15511927fe46ea47,80459,160894,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-05,2022-01-07,3,305,17674.0,rv,rv,True,,,,,https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,44.0,42.0,,86.0,2.0,2.3255813953488373,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1576,e74e909457e2a9bf3c6ecf3a415fb5a773148f4e4594ce3d178d07984a7f5345,80460,160895,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-06,2022-01-08,3,304,17491.0,rv,rv,True,,,,,https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,44.0,42.0,,86.0,2.0,2.3255813953488373,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1574,75cf379983656e4842fe5264fc1f1f7bc353b31f249b0093f15f7af81f928040,78254,151702,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-08,2022-01-09,2,303,2000.0,rv,rv,,,,Politico,,https://www.politico.com/f/?id=0000017e-4c40-d41e-afff-fc5d1e740000,,https://www.politico.com/f/?id=0000017e-4c40-d41e-afff-fc5d1e740000,https://assets.morningconsult.com/wp-uploads/2022/01/11193212/2201029_crosstabs_POLITICO_RVs_v1_SH.pdf,44.0,41.0,,85.0,3.0,3.5294117647058822,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1575,707073fbcbe132d85d0c46d9e424d4f22ff8a7c31a1c185d96de01d221a86402,80461,160896,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-07,2022-01-09,3,303,17656.0,rv,rv,True,,,,,https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,44.0,42.0,,86.0,2.0,2.3255813953488373,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1572,e817474623bb6bd8117702bd7817596fc0b409b0095f2abb56d869cd83b37f8e,78257,151739,8990,2022,2022-11-08,general,U.S. House,Generic,396,Quinnipiac,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,,Live Phone,2022-01-07,2022-01-10,4,302,1313.0,a,a,,,,,,https://poll.qu.edu/poll-release?releaseid=3831,,,https://poll.qu.edu/poll-release?releaseid=3831,42.0,43.0,,85.0,-1.0,-1.1764705882352942,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1573,9ed008146a5b096072124880b4aa0754c6b208788700a38b72be1b4c053df234,78257,151740,8990,2022,2022-11-08,general,U.S. House,Generic,396,Quinnipiac,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,,Live Phone,2022-01-07,2022-01-10,4,302,1178.0,rv,rv,,,,,,https://poll.qu.edu/images/polling/us/us01122022_regvoter_ubjw88.pdf,,https://poll.qu.edu/images/polling/us/us01122022_regvoter_ubjw88.pdf,https://poll.qu.edu/poll-release?releaseid=3831,43.0,44.0,,87.0,-1.0,-1.1494252873563218,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1570,8eb6620d46067db91fc6eb5c1f0c323ee6ad0be82ef860fb777a12dc2254d974,78267,151752,8990,2022,2022-11-08,general,U.S. House,Generic,1701,NewsNation/Decision Desk HQ,NewsNation,696,NewsNation,1.6,0.0,,Online Opt-In Panel,2022-01-10,2022-01-10,1,302,1013.0,rv,rv,,,,,,https://www.newsnationnow.com/us-news/newsnation-poll-voters-trust-in-biden-health-officials-eroding/,https://www.newsnationnow.com/us-news/newsnation-poll-voters-trust-in-biden-health-officials-eroding/,https://www.newsnationnow.com/health/coronavirus/read-the-full-report-newsnations-survey-about-covid-19/,,39.7,45.2,,84.9,-5.5,-6.478209658421672,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1571,9cb0d6f765b446e09f49affd30eb19c8295b812a9a1e6e805f284b54b148fe15,80462,160897,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-08,2022-01-10,3,302,17859.0,rv,rv,True,,,,,https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,44.0,42.0,,86.0,2.0,2.3255813953488373,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1569,b503b13f02716ca2c7ad29138232890b4cc9baf590e8d303e60a90f6462af3ff,78255,151723,8990,2022,2022-11-08,general,U.S. House,Generic,568,YouGov,YouGov,391,YouGov,3.0,-1.1,,Online Matched Sample,2022-01-08,2022-01-11,4,301,1258.0,rv,rv,,,,Economist,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention?period=1yr,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention?period=1yr,https://docs.cdn.yougov.com/jv0vlnls0q/econToplines.pdf,https://docs.cdn.yougov.com/vkklxli0e8/econTabReport.pdf,42.4,37.2,,79.6,5.199999999999996,6.5326633165829096,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1568,21e6883b0ffa72a8ee7b8b00cb09f22e6f22fced57aca999cd1d05ece9b045fb,80463,160898,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-09,2022-01-11,3,301,17191.0,rv,rv,True,,,,,https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,44.0,42.0,,86.0,2.0,2.3255813953488373,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1567,c6d94a50c66196bea064a6f0775a7f9d156783d2404e1fcc17c6b9ce9875f56e,80464,160899,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-10,2022-01-12,3,300,16143.0,rv,rv,True,,,,,https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,44.0,42.0,,86.0,2.0,2.3255813953488373,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1566,28e2583c3cb73045ea38e924389bc2b9e06fddb8f2de53d4faf7ae6e7f417bee,78286,151860,8990,2022,2022-11-08,general,U.S. House,Generic,399,Rasmussen,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,,IVR/Online Opt-In Panel,2022-01-09,2022-01-13,5,299,2500.0,lv,lv,,,,,,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_jan18,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_jan18,,,39.0,48.0,,87.0,-9.0,-10.344827586206897,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1565,05a787020e93e03746411a959cb3e919f440b1f050a1730718a18e8eae763499,80465,160900,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-11,2022-01-13,3,299,15247.0,rv,rv,True,,,,,https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,44.0,42.0,,86.0,2.0,2.3255813953488373,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1562,df065a91e36444b9bb181d85be354aee90e3a77dfa417d8751f7c63bbc8de836,78824,154917,8990,2022,2022-11-08,general,U.S. House,Generic,1709,Big Village,Big Village,37,Big Village,1.2,1.7,,Online Opt-In Panel,2022-01-12,2022-01-14,3,298,1014.0,a,a,,False,,,,https://engine-insights.com/blog/public-opinion-polling/,https://engine-insights.com/blog/public-opinion-polling/,,,39.8,34.7,,74.5,5.099999999999994,6.84563758389261,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1563,0df4b2546818b6a630e7058446d54d9ff7d37b35470ed30357fa9e9caa9ac900,78824,154925,8990,2022,2022-11-08,general,U.S. House,Generic,1709,Big Village,Big Village,37,Big Village,1.2,1.7,,Online Opt-In Panel,2022-01-12,2022-01-14,3,298,831.0,rv,rv,,False,,,,https://engine-insights.com/blog/public-opinion-polling/,https://engine-insights.com/blog/public-opinion-polling/,,,42.5,41.6,,84.1,0.8999999999999986,1.0701545778834705,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1564,d3c0a2f5996451bf79a752867de4348e5c18d32efb08afee822095c1d6c32f70,80466,160901,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-12,2022-01-14,3,298,14380.0,rv,rv,True,,,,,https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,43.0,43.0,,86.0,0.0,0.0,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1561,72aa4782ee4d89cf29b7471f677b69d8eaa6c731c54a85a6a0f24b7f2cc722e5,78310,151961,8990,2022,2022-11-08,general,U.S. House,Generic,1250,Trafalgar Group,Trafalgar Group,338,Trafalgar Group,0.7,0.6,,IVR/Live Phone/Text/Online Opt-In Panel/Email,2022-01-12,2022-01-15,4,297,1077.0,lv,lv,,False,REP,,,https://www.thetrafalgargroup.org/news/nat-issues-generic-ballot-0120/,https://www.thetrafalgargroup.org/news/nat-issues-generic-ballot-0120/,https://www.thetrafalgargroup.org/wp-content/uploads/2022/01/TRF-Generic-Ballot-0119-Poll-Report.pdf,,42.4,55.6,,98.0,-13.200000000000003,-13.469387755102042,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1560,b8f4c78acb677032dff894994207d7bb2f52b702debd4a16e522a03c350b7dd8,80467,160902,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-13,2022-01-15,3,297,15066.0,rv,rv,True,,,,,https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,43.0,44.0,,87.0,-1.0,-1.1494252873563218,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1558,42d2bce7715af0e01f9be68c176979d3f7a5915985d4db65244f5baf0a4620a6,78290,151912,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-15,2022-01-16,2,296,2005.0,rv,rv,,,,Politico,,https://assets.morningconsult.com/wp-uploads/2022/01/18165343/2201075_crosstabs_POLITICO_RVs_v1_SH.pdf,,,https://assets.morningconsult.com/wp-uploads/2022/01/18165343/2201075_crosstabs_POLITICO_RVs_v1_SH.pdf,41.0,42.0,,83.0,-1.0,-1.2048192771084338,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1559,2611cb72d83bd76b07a9427d3e6f2059425a6bd042e507c7f032c626a44f22c4,80468,160903,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-14,2022-01-16,3,296,15855.0,rv,rv,True,,,,,https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,42.0,44.0,,86.0,-2.0,-2.3255813953488373,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1557,520b13bebf8580db85aafad3d1b0ae0b5c6b77ff8e7d8af89e8cd310b9aeb12f,78311,151966,8990,2022,2022-11-08,general,U.S. House,Generic,1302,Echelon Insights,Echelon Insights,407,Echelon Insights,2.7,-0.8,,Online Opt-In Panel,2022-01-14,2022-01-17,4,295,1000.0,rv,rv,,,,NetChoice,,https://netchoice.org/media-press/new-national-poll-americans-oppose-antitrust-regulations-that-harm-american-tech/,https://netchoice.org/media-press/new-national-poll-americans-oppose-antitrust-regulations-that-harm-american-tech/,https://netchoice.org/wp-content/uploads/2022/01/NetChoice-AntiTrust-Topline.pdf,,43.0,44.0,,87.0,-1.0,-1.1494252873563218,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1556,3f872d55f95dd8665a2a5fb9fcdef9aa5fdbd151e01b7a021e3693e29ed5ed4e,80469,160904,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-15,2022-01-17,3,295,17299.0,rv,rv,True,,,,,https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,41.0,44.0,,85.0,-3.0,-3.5294117647058822,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1553,894ca5feb4928a13cc2c1d024a82086bf6e8f28cecb41c4d5be308bf5a2348ac,78292,151913,8990,2022,2022-11-08,general,U.S. House,Generic,568,YouGov,YouGov,391,YouGov,3.0,-1.1,,Online Matched Sample,2022-01-15,2022-01-18,4,294,1153.0,rv,rv,,,,Economist,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention?period=1yr,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention?period=1yr,https://docs.cdn.yougov.com/ag4e883md3/econToplines.pdf,https://docs.cdn.yougov.com/0runc17e13/econTabReport.pdf,42.9,38.6,,81.5,4.299999999999997,5.276073619631898,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1555,064bc2b5ed7963f8e60c263c7eb66211e6639e29c4903eb26ed9c773c24ae35e,78297,151934,8990,2022,2022-11-08,general,U.S. House,Generic,294,McLaughlin,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,,Online Opt-In Panel,2022-01-13,2022-01-18,6,294,1000.0,lv,lv,,,,,,https://mclaughlinonline.com/pols/wp-content/uploads/2022/01/National-Release-January-2022.pdf,,,https://mclaughlinonline.com/pols/wp-content/uploads/2022/01/National-Release-January-2022.pdf,43.0,48.0,,91.0,-5.0,-5.4945054945054945,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1554,060cbb305cc579d97e5fda4700f25df4ca4294fe5344eca5953934d141760085,78308,152052,8990,2022,2022-11-08,general,U.S. House,Generic,1292,Hart/POS,Hart Research Associates/Public Opinion Strategies,221,Hart Research Associates/Public Opinion Strategies,2.6,-0.7,,Live Phone,2022-01-14,2022-01-18,5,294,790.0,rv,rv,,,,NBC News,,https://www.nbcnews.com/politics/meet-the-press/downhill-divisive-americans-sour-nation-s-direction-new-nbc-news-n1287888,https://www.nbcnews.com/politics/meet-the-press/downhill-divisive-americans-sour-nation-s-direction-new-nbc-news-n1287888,https://www.documentcloud.org/documents/21184709-220027-nbc-news-january-poll,,47.0,46.0,,93.0,1.0,1.075268817204301,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1552,37010c3f82db4336000fc22fe759246cd82c793ba04028f50e8c93a4f3a21772,80470,160905,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-16,2022-01-18,3,294,17051.0,rv,rv,True,,,,,https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,41.0,44.0,,85.0,-3.0,-3.5294117647058822,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1551,0c9090e3e794540fd6a1c63df28cb7bfd66ad958af37e5c874f333b0f1eb4e72,78322,152051,8990,2022,2022-11-08,general,U.S. House,Generic,1597,Beacon/Shaw,Beacon Research/Shaw & Co. Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,,Live Phone,2022-01-16,2022-01-19,4,293,1001.0,rv,rv,,False,,FOX News,,https://www.foxnews.com/politics/fox-news-poll-voters-split-congressional-election,https://www.foxnews.com/politics/fox-news-poll-voters-split-congressional-election,https://static.foxnews.com/foxnews.com/content/uploads/2022/01/Fox_January-16-19-2022_Complete_National_Topline_January-23-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2022/01/January-16-19-2022_Topline-Tables_January-23-Release.pdf,43.0,44.0,,87.0,-1.0,-1.1494252873563218,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1550,2f907c655d1b50c5f2f66a63587d3dbe4360babc5a74c2e40908c3efed6bd8db,80471,160906,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-17,2022-01-19,3,293,16794.0,rv,rv,True,,,,,https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,42.0,44.0,,86.0,-2.0,-2.3255813953488373,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1548,c0e41e834ac087e6075aef176d179dc00921990d225909706e045dada4aab4a5,78328,152060,8990,2022,2022-11-08,general,U.S. House,Generic,1508,Harris Poll,Harris Poll,133,Harris Insights & Analytics,1.5,-0.1,,Online Opt-In Panel,2022-01-19,2022-01-20,2,292,1815.0,rv,rv,,,,Harvard CAPS,,https://thehill.com/homenews/campaign/591118-poll-30-percent-of-americans-say-they-approve-of-the-job-congress-is-doing,https://thehill.com/homenews/campaign/591118-poll-30-percent-of-americans-say-they-approve-of-the-job-congress-is-doing,https://harvardharrispoll.com/wp-content/uploads/2022/01/January-2022_HHP_Topline.pdf,https://harvardharrispoll.com/wp-content/uploads/2022/01/January-2022_HHP_Crosstab.pdf,47.0,53.0,,100.0,-6.0,-6.0,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1549,45f68bbfd531766839943548abc73e765f7ce36169bceb36af6ec09254a6748c,80472,160907,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-18,2022-01-20,3,292,16303.0,rv,rv,True,,,,,https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,42.0,44.0,,86.0,-2.0,-2.3255813953488373,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1547,f175802b488f135a140bca91ef30cbc1352c3321e65defc34bd7c6f5ba7b089b,80473,160908,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-19,2022-01-21,3,291,15957.0,rv,rv,True,,,,,https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,43.0,43.0,,86.0,0.0,0.0,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1546,e2e569b29946df516bab8f79a16ccf88cb5b821fcde597417f6e3e1d2deae825,80474,160909,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-20,2022-01-22,3,290,15926.0,rv,rv,True,,,,,https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,43.0,43.0,,86.0,0.0,0.0,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1543,ffa6f71e822f739f07e62365b0a595ec7755d65f580c5dcbdceab0fe1d6f4c79,78330,152072,8990,2022,2022-11-08,general,U.S. House,Generic,235,InsiderAdvantage,InsiderAdvantage,243,InsiderAdvantage,2.0,-0.3,,IVR/Live Phone,2022-01-21,2022-01-23,3,289,850.0,lv,lv,,,,Center for American Greatness,,,,,,42.0,49.0,,91.0,-7.0,-7.6923076923076925,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1542,4208dd2400421aba7ee55cf63e44e22c01960e4307fb586520118dac3e53cc6f,78335,152148,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-22,2022-01-23,2,289,2005.0,rv,rv,,,,Politico,,https://www.politico.com/f/?id=0000017e-92cd-db3e-a17e-d2ff8b5d0000,,https://www.politico.com/f/?id=0000017e-92cd-db3e-a17e-d2ff8b5d0000,https://assets.morningconsult.com/wp-uploads/2022/01/26063354/2201129_crosstabs_POLITICO_RVs_v1_SH.pdf,42.0,42.0,,84.0,0.0,0.0,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1544,f478e31fbdfefc6977ce2f1c1d7f78f94ae73111a333fbd15d0502c5c3969ca0,78341,152187,8990,2022,2022-11-08,general,U.S. House,Generic,1302,Echelon Insights,Echelon Insights,407,Echelon Insights,2.7,-0.8,,Online Opt-In Panel,2022-01-21,2022-01-23,3,289,1029.0,rv,rv,,,,,,https://echeloninsights.com/in-the-news/january-22-omnibus-political/,https://echeloninsights.com/in-the-news/january-22-omnibus-political/,https://echelonin.wpenginepowered.com/wp-content/uploads/January-2022-Omnibus-NATIONAL-POLITICAL-UPDATE-TOPLINE.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/January-Omnibus-Political-Release-Crosstabs.pdf,46.0,41.0,,87.0,5.0,5.747126436781609,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1545,f2706634c288ffad8543dcb2dd39fdd2cf8a94df8e744787a9bb080db4467ff4,80475,160910,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-21,2022-01-23,3,289,16355.0,rv,rv,True,,,,,https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,43.0,43.0,,86.0,0.0,0.0,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1540,27c778b584863ed1302071922217f076b54482bb667a3157aa98e29b4da77c31,78338,152174,8990,2022,2022-11-08,general,U.S. House,Generic,320,Monmouth,Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,,Live Phone,2022-01-20,2022-01-24,5,288,794.0,a,a,,,,,,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_012622/,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_012622/,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_012622.pdf/,43.0,50.0,,93.0,-7.0,-7.526881720430108,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1541,6e5de86c5c9272642a59a7f99ba77143f76332da9b86ad9fad8d7e87670751d4,78338,152175,8990,2022,2022-11-08,general,U.S. House,Generic,320,Monmouth,Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,,Live Phone,2022-01-20,2022-01-24,5,288,735.0,rv,rv,,,,,,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_012622/,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_012622/,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_012622.pdf/,43.0,51.0,,94.0,-8.0,-8.51063829787234,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1539,2b97eaad92c5dd25681abd545ec215f7ed8611e1c015232355d0624feef9d986,78360,152403,8990,2022,2022-11-08,general,U.S. House,Generic,573,Zogby,Zogby Analytics,395,Zogby Analytics,1.2,0.7,,Online Opt-In Panel,2022-01-21,2022-01-24,4,288,897.0,lv,lv,,,,,,https://zogbyanalytics.com/news/1124-the-zogby-poll-congressional-generic-2-2-2022,https://zogbyanalytics.com/news/1124-the-zogby-poll-congressional-generic-2-2-2022,,,43.7,41.9,,85.6,1.8000000000000043,2.1028037383177622,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1538,edb2026b069db680fde86d09ff914d667e513574f15d7bc3f86d5136224f90d6,80476,160911,8990,2022,2022-11-08,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2022-01-22,2022-01-24,3,288,16958.0,rv,rv,True,,,,,https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,43.0,43.0,,86.0,0.0,0.0,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,1537,63a63f79ddb6623ed50ba3307002cbb9faa9b3674d907f9d2657bc0a2e3590e9,78334,152149,8990,2022,2022-11-08,general,U.S. House,Generic,568,YouGov,YouGov,391,YouGov,3.0,-1.1,,Online Matched Sample,2022-01-22,2022-01-25,4,287,1249.0,rv,rv,,,,Economist,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention?period=1yr,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention?period=1yr,https://docs.cdn.yougov.com/msj0jl4o2x/econToplines.pdf,https://docs.cdn.yougov.com/w6rek2s6zg/econTabReport.pdf,42.0,38.5,,80.5,3.5,4.3478260869565215,True,True
