state,district,district_id,region,district_type,college_share_tier,white_share_tier,black_share_tier,hispanic_share_tier,median_income_tier,education_race_error_group,demographic_error_group,election_system,general_election_party_structure,party_control_override,election_system_notes,state_error_group,region_error_group,district_type_error_group,state_environment_adjustment_dem,incumbent_raw,incumbent_party_raw,incumbent_party,inferred_incumbent_party,incumbent_running,open_seat,dem_candidate,gop_candidate,other_candidate,dem_candidate_italic,gop_candidate_italic,dem_candidate_is_incumbent,gop_candidate_is_incumbent,pres_2024_margin_dem,pres_2020_margin_dem,genballot_adjusted_margin_dem,district_partisan_baseline_dem,district_elasticity,manual_elasticity_override,national_environment_margin_dem,district_environment_adjustment_dem,incumbency_adjustment_dem,candidate_quality_adjustment_dem,special_adjustment_dem,fundamentals_margin_dem,polling_margin_dem,poll_count,polling_active,model_margin_dem,dem_win_probability,race_notes,elasticity_baseline_margin_dem,district_type_elasticity_base,partisan_baseline_elasticity_adjustment,region_elasticity_adjustment,calculated_district_elasticity,elasticity_notes,district_elasticity_input,national_pres_2024_margin_dem,national_pres_2020_margin_dem,pres_2024_relative_to_national_dem,pres_2020_relative_to_national_dem,imported_national_environment_margin_dem,house_environment_multiplier,house_national_environment_used_dem,generic_house_incumbency_points,use_candidate_war_adjustments,use_house_poll_spillover_adjustments,poll_spillover_adjustment_dem,poll_spillover_raw_adjustment_dem,poll_spillover_source_count,poll_spillover_notes,fundamentals_notes,national_environment_source_path,latest_poll_end_date,avg_poll_age_days,total_poll_weight,effective_poll_count,largest_pollster_weight_share,only_partisan_or_internal_polls,polling_notes,bayesian_polling_weight,bayesian_fundamentals_weight,bayesian_model_margin_dem,district_posterior_sd,pre_sim_dem_win_probability,simulated_dem_win_probability,avg_simulated_margin_dem,candidate_war_adjustment_dem,war_match_status,dem_war_name,gop_war_name,dem_candidate_war,gop_candidate_war,candidate_war_match_status,candidate_quality_adjustment_dem_before_war,candidate_event_adjustment_dem,candidate_event_count,candidate_event_ids,candidate_event_summary
SC,7,SC-7,Southeast,Rural,Low,High,High,Low,Unknown,Low College / High White,Low College / High White / High Black / Low Hispanic / Unknown Income,standard,D_vs_R,,,SC,Southeast,Rural,0.0,"Fry, Russell",R,R,R,True,False,"Vincent, John","Fry, Russell",,True,False,False,True,-26.4,-18.59999999999999,-18.4,-24.365999999999993,1.0,,8.19,8.19,-1.5,-0.4502272727272727,0.0,-18.126227272727267,,0,False,-18.126227272727267,0.0077746112694365285,,-24.365999999999993,0.8,-0.1,0.0,0.7000000000000001,District type base: Rural=0.80. Partisan baseline adjustment: -0.10. Region adjustment: Southeast=+0.00. No manual override. Final elasticity: 0.70.,0.7000000000000001,-1.5,4.52,-24.9,-23.11999999999999,8.19,1.0,8.19,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-18.126227272727267,5.75,0.04648445028336927,0.0077746112694365285,-18.16809512820327,-0.4502272727272727,Only R matched,,Russell Fry,0.0,0.8575757575757577,Only R matched,0.0,0.0,0,,
SD,AL,SD-AL,Great Plains,Rural,Medium,Very High,Low,Low,Unknown,Medium College / Very High White,Medium College / Very High White / Low Black / Low Hispanic / Unknown Income,standard,D_vs_R,,,SD,Great Plains,Rural,0.0,"Johnson, Dusty",R,R,R,False,True,"Gronli, Nicole","Jackley, Marty",,True,True,False,False,-29.2,-26.199999999999996,-21.2,-28.605999999999995,1.0,,8.19,8.19,0.0,0.0,0.0,-20.415999999999997,,0,False,-20.415999999999997,0.0036748162591870408,,-28.605999999999995,0.8,-0.2,-0.05,0.55,District type base: Rural=0.80. Partisan baseline adjustment: -0.20. Region adjustment: Great Plains=-0.05. No manual override. Final elasticity: 0.55.,0.55,-1.5,4.52,-27.7,-30.719999999999995,8.19,1.0,8.19,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-20.415999999999997,5.75,0.03221222864702995,0.0036748162591870408,-20.43307027167764,0.0,Neither matched,,,0.0,0.0,Neither matched,0.0,0.0,0,,
TN,1,TN-1,Appalachia,Rural,Low,Very High,Low,Low,Unknown,Low College / Very High White,Low College / Very High White / Low Black / Low Hispanic / Unknown Income,standard,D_vs_R,,,TN,Appalachia,Rural,0.0,"Harshbarger, Diana",R,R,R,True,False,"Burke, Kristi","Harshbarger, Diana",,True,False,False,True,-57.8,-54.3,-49.8,-57.056,1.0,,8.19,8.19,-1.5,0.4891463414634146,0.0,-49.87685365853658,,0,False,-49.87685365853658,2.4998750062496874e-05,,-57.056,0.8,-0.2,-0.05,0.55,District type base: Rural=0.80. Partisan baseline adjustment: -0.20. Region adjustment: Appalachia=-0.05. No manual override. Final elasticity: 0.55.,0.55,-1.5,4.52,-56.3,-58.81999999999999,8.19,1.0,8.19,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-49.87685365853658,5.75,0.00024529370563746057,2.4998750062496874e-05,-49.80872370816087,0.4891463414634146,Only R matched,,Diana Harshbarger,0.0,-0.9317073170731708,Only R matched,0.0,0.0,0,,
TN,2,TN-2,Appalachia,Rural,Medium,Very High,Low,Low,Unknown,Medium College / Very High White,Medium College / Very High White / Low Black / Low Hispanic / Unknown Income,standard,D_vs_R,,,TN,Appalachia,Rural,0.0,"Burchett, Tim",R,R,R,True,False,"Barnett, Michaela","Burchett, Tim",,True,False,False,True,-33.800000000000004,-29.300000000000004,-25.800000000000004,-32.75600000000001,1.0,,8.19,8.19,-1.5,-0.2065760869565217,0.0,-26.27257608695653,,0,False,-26.27257608695653,0.00027498625068746564,,-32.75600000000001,0.8,-0.2,-0.05,0.55,District type base: Rural=0.80. Partisan baseline adjustment: -0.20. Region adjustment: Appalachia=-0.05. No manual override. Final elasticity: 0.55.,0.55,-1.5,4.52,-32.300000000000004,-33.82000000000001,8.19,1.0,8.19,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-26.27257608695653,5.75,0.012385540668345482,0.00027498625068746564,-26.259126697059582,-0.2065760869565217,Only R matched,,Tim Burchett,0.0,0.3934782608695653,Only R matched,0.0,0.0,0,,
TN,3,TN-3,Appalachia,Rural,Medium,Very High,Medium,Low,Unknown,Medium College / Very High White,Medium College / Very High White / Medium Black / Low Hispanic / Unknown Income,standard,D_vs_R,,,TN,Appalachia,Rural,0.0,"Fleischmann, Chuck",R,R,R,True,False,"Golladay, Anna","Fleischmann, Chuck",,True,False,False,True,-35.7,-31.700000000000003,-27.700000000000003,-34.806,1.0,,8.19,8.19,-1.5,0.1974,0.0,-27.9186,,0,False,-27.9186,2.4998750062496874e-05,,-34.806,0.8,-0.2,-0.05,0.55,District type base: Rural=0.80. Partisan baseline adjustment: -0.20. Region adjustment: Appalachia=-0.05. No manual override. Final elasticity: 0.55.,0.55,-1.5,4.52,-34.2,-36.22,8.19,1.0,8.19,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-27.9186,5.75,0.00944200559847526,2.4998750062496874e-05,-27.86993157642625,0.1974,Only R matched,,Chuck Fleischmann,0.0,-0.376,Only R matched,0.0,0.0,0,,
TN,4,TN-4,Middle South,Rural,Medium,High,Medium,Low,Unknown,Medium College / High White,Medium College / High White / Medium Black / Low Hispanic / Unknown Income,standard,Unresolved,,,TN,Middle South,Rural,0.0,"Desjarlais, Scott",R,R,R,True,False,"Broderick, Victoria","Desjarlais, Scott",,True,False,False,True,-23.90000000000001,-15.4,-15.900000000000006,-21.65600000000001,1.0,,8.19,8.19,-1.5,1.4693,0.0,-13.496700000000006,,0,False,-13.496700000000006,0.03582320883955802,,-21.65600000000001,0.8,-0.1,0.0,0.7000000000000001,District type base: Rural=0.80. Partisan baseline adjustment: -0.10. Region adjustment: Middle South=+0.00. No manual override. Final elasticity: 0.70.,0.7000000000000001,-1.5,4.52,-22.40000000000001,-19.92,8.19,1.0,8.19,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-13.496700000000006,5.75,0.0953969173282646,0.03582320883955802,-13.552150151002985,1.4693,Both matched,Victoria Broderick,Scott DesJarlais,0.5,-1.599,Both matched,0.0,0.0,0,,
TN,5,TN-5,Middle South,Mixed,Medium,High,High,Low,Unknown,Medium College / High White,Medium College / High White / High Black / Low Hispanic / Unknown Income,standard,Unresolved,,,TN,Middle South,Mixed,0.0,"Ogles, Andy",R,R,R,False,True,"Molder, Chaz","Hatcher, Charlie",,True,True,False,False,-23.1,-12.700000000000005,-15.1,-20.286,1.0,,8.19,8.19,0.0,0.0,0.0,-12.096000000000002,-7.901755969233304,2,True,-11.454786930198653,0.06387180640967952,,-20.286,0.95,-0.1,0.0,0.85,District type base: Mixed=0.95. Partisan baseline adjustment: -0.10. Region adjustment: Middle South=+0.00. No manual override. Final elasticity: 0.85.,0.85,-1.5,4.52,-21.6,-17.220000000000006,8.19,1.0,8.19,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,2026-08-24,67.0,0.7675579594625768,1.461477655289376,1.0,False,"Manual House polling average from 2 poll(s): Impact Research, Impact Research",0.1528792948378204,0.8471207051621796,-11.454786930198653,5.530236013670633,0.1290784938227017,0.06387180640967952,-11.402147010712133,0.0,Neither matched,,,0.0,0.0,Neither matched,0.0,0.0,0,,
TN,6,TN-6,Middle South,Mixed,Medium,Very High,Medium,Low,Unknown,Medium College / Very High White,Medium College / Very High White / Medium Black / Low Hispanic / Unknown Income,standard,Unresolved,,,TN,Middle South,Mixed,0.0,"Rose, John",R,R,R,False,True,"Croley, Mike","Garrett, Johny",,True,True,False,False,-26.5,-20.1,-18.5,-24.886,1.0,,8.19,8.19,0.0,0.0,0.0,-16.695999999999998,,0,False,-16.695999999999998,0.011974401279936004,,-24.886,0.95,-0.1,0.0,0.85,District type base: Mixed=0.95. Partisan baseline adjustment: -0.10. Region adjustment: Middle South=+0.00. No manual override. Final elasticity: 0.85.,0.85,-1.5,4.52,-25.0,-24.62,8.19,1.0,8.19,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-16.695999999999998,5.75,0.05826805535483055,0.011974401279936004,-16.76278356461633,0.0,Neither matched,,,0.0,0.0,Neither matched,0.0,0.0,0,,
TN,7,TN-7,Middle South,Mixed,Medium,High,Medium,Low,Unknown,Medium College / High White,Medium College / High White / Medium Black / Low Hispanic / Unknown Income,standard,Unresolved,,,TN,Middle South,Mixed,0.0,"Van Epps, Matt",R,R,R,True,False,"Copeland, Darden","Van Epps, Matt",,True,False,False,True,-22.4,-18.1,-14.4,-21.415999999999997,1.0,,8.19,8.19,-1.5,0.0,0.0,-14.725999999999996,,0,False,-14.725999999999996,0.02342382880855957,,-21.415999999999997,0.95,-0.1,0.0,0.85,District type base: Mixed=0.95. Partisan baseline adjustment: -0.10. Region adjustment: Middle South=+0.00. No manual override. Final elasticity: 0.85.,0.85,-1.5,4.52,-20.9,-22.62,8.19,1.0,8.19,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-14.725999999999996,5.75,0.07912223784876853,0.02342382880855957,-14.758699143610313,0.0,Neither matched,,,0.0,0.0,Neither matched,0.0,0.0,0,,
TN,8,TN-8,Middle South,Mixed,Medium,High,High,Low,Unknown,Medium College / High White,Medium College / High White / High Black / Low Hispanic / Unknown Income,standard,Unresolved,,,TN,Middle South,Mixed,0.0,"Kustoff, David",R,R,R,True,False,"Kuhn, Heidi","Kustoff, David",,True,False,False,True,-20.199999999999996,-15.700000000000005,-12.199999999999996,-19.156,1.0,,8.19,8.19,-1.5,-0.785892857142857,0.0,-13.251892857142856,,0,False,-13.251892857142856,0.03637318134093295,,-19.156,0.95,-0.1,0.0,0.85,District type base: Mixed=0.95. Partisan baseline adjustment: -0.10. Region adjustment: Middle South=+0.00. No manual override. Final elasticity: 0.85.,0.85,-1.5,4.52,-18.699999999999996,-20.22000000000001,8.19,1.0,8.19,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-13.251892857142856,5.75,0.09897650728207244,0.03637318134093295,-13.343345310137611,-0.785892857142857,Only R matched,,David Kustoff,0.0,1.496938775510204,Only R matched,0.0,0.0,0,,
TN,9,TN-9,Middle South,Mixed,Medium,Medium,High,Low,Unknown,Medium College / Medium White,Medium College / Medium White / High Black / Low Hispanic / Unknown Income,standard,Unresolved,,,TN,Middle South,Mixed,0.0,"Cohen, Steve",D,D,D,False,True,"Pearson, Justin","Taylor, Brent",,True,True,False,False,-21.1,-10.5,-13.1,-18.226,1.0,,8.19,8.19,0.0,0.0,0.0,-10.036,,0,False,-10.036,0.0895705214739263,,-18.226,0.95,-0.1,0.0,0.85,District type base: Mixed=0.95. Partisan baseline adjustment: -0.10. Region adjustment: Middle South=+0.00. No manual override. Final elasticity: 0.85.,0.85,-1.5,4.52,-19.6,-15.02,8.19,1.0,8.19,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-10.036,5.75,0.15806896671804302,0.0895705214739263,-10.031406989875867,0.0,Neither matched,,,0.0,0.0,Neither matched,0.0,0.0,0,,
TX,1,TX-1,Middle South,Rural,Low,High,Medium,Low,Unknown,Low College / High White,Low College / High White / Medium Black / Low Hispanic / Unknown Income,standard,D_vs_R,,,TX,Middle South,Rural,0.0,"Moran, Nathaniel",R,R,R,True,False,"Prince, Yolanda","Moran, Nathaniel",,True,False,False,True,-49.4,-43.8,-41.4,-48.02599999999999,1.0,,8.19,8.19,-1.5,-0.7349999999999999,0.0,-42.07099999999999,,0,False,-42.07099999999999,2.4998750062496874e-05,,-48.02599999999999,0.8,-0.2,0.0,0.6000000000000001,District type base: Rural=0.80. Partisan baseline adjustment: -0.20. Region adjustment: Middle South=+0.00. No manual override. Final elasticity: 0.60.,0.6000000000000001,-1.5,4.52,-47.9,-48.31999999999999,8.19,1.0,8.19,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-42.07099999999999,5.75,0.0009003436065078552,2.4998750062496874e-05,-42.13081030935082,-0.7349999999999999,Only R matched,,Nathaniel Moran,0.0,1.4,Only R matched,0.0,0.0,0,,
TX,2,TX-2,Urban South,Mixed,Medium,Medium,Medium,Medium,Unknown,Medium College / Medium White,Medium College / Medium White / Medium Black / Medium Hispanic / Unknown Income,standard,D_vs_R,,,TX,Urban South,Mixed,0.0,"Crenshaw, Dan",R,R,R,False,True,"Finnie, Shaun","Toth, Steve",,True,True,False,False,-22.8,-21.5,-14.8,-22.716,1.0,,8.19,8.19,0.0,0.0,0.0,-14.526000000000002,,0,False,-14.526000000000002,0.027573621318934052,,-22.716,0.95,-0.1,0.05,0.9,District type base: Mixed=0.95. Partisan baseline adjustment: -0.10. Region adjustment: Urban South=+0.05. No manual override. Final elasticity: 0.90.,0.9,-1.5,4.52,-21.3,-26.02,8.19,1.0,8.19,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-14.526000000000002,5.75,0.08158529496865527,0.027573621318934052,-14.570447600879925,0.0,Neither matched,,,0.0,0.0,Neither matched,0.0,0.0,0,,
TX,3,TX-3,Middle South,Rural,High,Medium,Medium,Medium,Unknown,High College / Medium White,High College / Medium White / Medium Black / Medium Hispanic / Unknown Income,standard,D_vs_R,,,TX,Middle South,Rural,0.0,"Self, Keith",R,R,R,True,False,"Hunt, Evan","Self, Keith",,True,False,False,True,-23.3,-17.4,-15.3,-21.836,1.0,,8.19,8.19,-1.5,-0.2728409090909091,0.0,-15.418840909090909,,0,False,-15.418840909090909,0.020823958802059898,,-21.836,0.8,-0.1,0.0,0.7000000000000001,District type base: Rural=0.80. Partisan baseline adjustment: -0.10. Region adjustment: Middle South=+0.00. No manual override. Final elasticity: 0.70.,0.7000000000000001,-1.5,4.52,-21.8,-21.92,8.19,1.0,8.19,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-15.418840909090909,5.75,0.07110706285012719,0.020823958802059898,-15.387950060490489,-0.2728409090909091,Only R matched,,Keith Self,0.0,0.5196969696969698,Only R matched,0.0,0.0,0,,
TX,4,TX-4,Middle South,Rural,Very High,Medium,Low,Low,Unknown,Very High College / Medium White,Very High College / Medium White / Low Black / Low Hispanic / Unknown Income,standard,D_vs_R,,,TX,Middle South,Rural,0.0,"Fallon, Pat",R,R,R,True,False,"Pearce, Jason","Fallon, Pat",,True,False,False,True,-24.6,-17.900000000000006,-16.6,-22.896000000000004,1.0,,8.19,8.19,-1.5,-0.1344512195121951,0.0,-16.340451219512197,,0,False,-16.340451219512197,0.016224188790560472,,-22.896000000000004,0.8,-0.1,0.0,0.7000000000000001,District type base: Rural=0.80. Partisan baseline adjustment: -0.10. Region adjustment: Middle South=+0.00. No manual override. Final elasticity: 0.70.,0.7000000000000001,-1.5,4.52,-23.1,-22.420000000000005,8.19,1.0,8.19,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-16.340451219512197,5.75,0.06160612131459617,0.016224188790560472,-16.269598405493678,-0.1344512195121951,Only R matched,,Pat Fallon,0.0,0.2560975609756097,Only R matched,0.0,0.0,0,,
TX,5,TX-5,Middle South,Rural,Low,Medium,Medium,Medium,Unknown,Low College / Medium White,Low College / Medium White / Medium Black / Medium Hispanic / Unknown Income,standard,D_vs_R,,,TX,Middle South,Rural,0.0,"Gooden, Lance",R,R,R,True,False,"Hockett, Chrissy ","Gooden, Lance",,True,False,False,True,-21.5,-16.200000000000003,-13.5,-20.216,1.0,,8.19,8.19,-1.5,0.5957608695652175,0.0,-12.930239130434783,,0,False,-12.930239130434783,0.03992300384980751,,-20.216,0.8,-0.1,0.0,0.7000000000000001,District type base: Rural=0.80. Partisan baseline adjustment: -0.10. Region adjustment: Middle South=+0.00. No manual override. Final elasticity: 0.70.,0.7000000000000001,-1.5,4.52,-20.0,-20.72,8.19,1.0,8.19,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-12.930239130434783,5.75,0.1038612059804622,0.03992300384980751,-13.029353792971003,0.5957608695652175,Only R matched,,Lance Gooden,0.0,-1.1347826086956525,Only R matched,0.0,0.0,0,,
TX,6,TX-6,Middle South,Rural,Medium,Medium,Medium,Medium,Unknown,Medium College / Medium White,Medium College / Medium White / Medium Black / Medium Hispanic / Unknown Income,standard,D_vs_R,,,TX,Middle South,Rural,0.0,"Ellzey, Jake",R,R,R,True,False,"Minton, Danny","Ellzey, Jake",,True,False,False,True,-22.8,-19.5,-14.8,-22.116,1.0,,8.19,8.19,-1.5,0.55125,0.0,-14.87475,,0,False,-14.87475,0.02262386880655967,,-22.116,0.8,-0.1,0.0,0.7000000000000001,District type base: Rural=0.80. Partisan baseline adjustment: -0.10. Region adjustment: Middle South=+0.00. No manual override. Final elasticity: 0.70.,0.7000000000000001,-1.5,4.52,-21.3,-24.02,8.19,1.0,8.19,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-14.87475,5.75,0.07733461377572018,0.02262386880655967,-14.89429363698058,0.55125,Only R matched,,Jake Ellzey,0.0,-1.05,Only R matched,0.0,0.0,0,,
TX,7,TX-7,Urban South,Suburban,High,Low,Medium,High,Unknown,High College / Low White,High College / Low White / Medium Black / High Hispanic / Unknown Income,standard,D_vs_R,,,TX,Urban South,Suburban,0.0,"Fletcher, Lizzie",D,D,D,True,False,"Fletcher, Lizzie","Hale, Alexander",,False,True,True,False,23.4,31.5,31.4,25.52399999999999,1.0,,8.19,8.19,1.5,-0.0684782608695652,0.0,35.14552173913042,,0,False,35.14552173913042,0.9999750012499375,,25.52399999999999,1.1,-0.2,0.05,0.9500000000000002,District type base: Suburban=1.10. Partisan baseline adjustment: -0.20. Region adjustment: Urban South=+0.05. No manual override. Final elasticity: 0.95.,0.9500000000000002,-1.5,4.52,24.9,26.98,8.19,1.0,8.19,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,35.14552173913042,5.75,0.9971500134727499,0.9999750012499375,35.166959735541255,-0.0684782608695652,Only D matched,Lizzie Fletcher,,-0.1304347826086956,0.0,Only D matched,0.0,0.0,0,,
TX,8,TX-8,Middle South,Rural,Medium,Low,Medium,High,Unknown,Medium College / Low White,Medium College / Low White / Medium Black / High Hispanic / Unknown Income,standard,D_vs_R,,,TX,Middle South,Rural,0.0,"Luttrell, Morgan",R,R,R,False,True,"Jones, Laura","Steinmann, Jessica",,True,True,False,False,-27.6,-16.699999999999996,-19.6,-24.636,1.0,,8.19,8.19,0.0,0.1010227272727272,0.0,-16.34497727272727,,0,False,-16.34497727272727,0.01512424378781061,,-24.636,0.8,-0.1,0.0,0.7000000000000001,District type base: Rural=0.80. Partisan baseline adjustment: -0.10. Region adjustment: Middle South=+0.00. No manual override. Final elasticity: 0.70.,0.7000000000000001,-1.5,4.52,-26.1,-21.219999999999995,8.19,1.0,8.19,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-16.34497727272727,5.75,0.061562526601811156,0.01512424378781061,-16.41290717677719,0.1010227272727272,Only D matched,Laura Jones,,0.1924242424242423,0.0,Only D matched,0.0,0.0,0,,
