specification_id,model_family,model_label,generic_ballot_coefficient,approval_coefficient,midterm_coefficient,complexity_score,cycle,scored_races,mean_margin_error_dem_bias,mean_absolute_error,median_absolute_error,rmse,winner_accuracy,brier_score,log_loss,actual_dem_wins,predicted_dem_wins,expected_dem_wins,predicted_win_count_error,expected_win_count_error
generic_plus_approval_plus_midterm__gb_0.70,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.7,0.5,0.5,3,2020,407,4.567800969669437,6.2216913345976925,5.14076964635,8.043743725558164,0.9533169533169533,0.04674200237604607,0.17007524318122247,203,208,214.52716607294786,5,11.527166072947864
generic_plus_approval_plus_midterm__gb_0.75,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.75,0.5,0.5,3,2020,407,4.907800969669436,6.411623519496217,5.411663073349999,8.241572530884596,0.9508599508599509,0.04710121148957487,0.1716545950380782,203,209,216.05173479332558,6,13.05173479332558
generic_plus_approval_plus_midterm__gb_0.80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.8,0.5,0.5,3,2020,407,5.247800969669438,6.615656825494992,5.675618083349999,8.44845680827018,0.9508599508599509,0.04754776623103959,0.17343042281966695,203,209,217.58466823986117,6,14.584668239861173
generic_plus_approval_plus_midterm__gb_0.85,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.85,0.5,0.5,3,2020,407,5.587800969669436,6.827838738948061,5.884767226650002,8.663747866863506,0.9484029484029484,0.04808274731740464,0.17540379731733366,203,210,219.12589715358638,7,16.12589715358638
generic_plus_approval_plus_midterm__gb_0.90,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.9,0.5,0.5,3,2020,407,5.927800969669438,7.048075172869437,6.09009477335,8.886834743594436,0.9484029484029484,0.04870713916627146,0.1775757791731242,203,210,220.67533277266284,7,17.67533277266284
generic_plus_approval_plus_midterm__gb_0.95,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.95,0.5,0.5,3,2020,407,6.2678009696694374,7.279524847795235,6.420093633350007,9.117145190207976,0.9484029484029484,0.049421823014358345,0.17994741634441785,203,212,222.23286639847345,9,19.232866398473448
generic_plus_approval_plus_midterm__gb_1.00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.0,0.5,0.5,3,2020,407,6.607800969669436,7.51700842976133,6.6688196493500005,9.354145662683878,0.9508599508599509,0.050227570264138044,0.18251974151879788,203,215,223.7983690564042,12,20.798369056404198
generic_plus_approval_plus_midterm__gb_1.05,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.5,0.5,3,2020,407,6.947800969669437,7.766457171784916,6.988581795650001,9.59734055549155,0.9533169533169533,0.051125036126208556,0.18529376949179208,203,218,225.3716912583409,15,22.37169125834089
generic_plus_approval_plus_midterm__gb_1.10,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.5,0.5,3,2020,407,7.287800969669437,8.026813813066243,7.242205413349993,9.846270887877202,0.9508599508599509,0.05211475362576994,0.18827049452095512,203,219,226.9526628729197,16,23.95266287291969
generic_only__gb_0.00,generic_only,Generic ballot only,0.0,0.0,0.0,1,2022,400,5.03890540262625,6.36226873247075,5.505777780999999,7.935449279699145,0.95,0.042199756718057785,0.1489382678318903,204,214,215.34548810512274,10,11.34548810512274
generic_only__gb_0.05,generic_only,Generic ballot only,0.05,0.0,0.0,1,2022,400,4.97890540262625,6.322489101070751,5.453217476000001,7.897486095104097,0.95,0.04210035397640361,0.14867931759030148,204,214,215.09687385153035,10,11.096873851530347
generic_only__gb_0.10,generic_only,Generic ballot only,0.1,0.0,0.0,1,2022,400,4.91890540262625,6.28318910107075,5.415172910000003,7.859797578439752,0.9525,0.04200322938390997,0.14842610407199555,204,213,214.8483052750478,9,10.848305275047807
generic_only__gb_0.15,generic_only,Generic ballot only,0.15,0.0,0.0,1,2022,400,4.85890540262625,6.24388910107075,5.35517291,7.822387699784014,0.9525,0.04190838454394576,0.14817862623296482,204,213,214.5997815020334,9,10.599781502033409
generic_only__gb_0.20,generic_only,Generic ballot only,0.2,0.0,0.0,1,2022,400,4.79890540262625,6.204613187060749,5.307880134999998,7.785260475887565,0.955,0.04181582104919232,0.1479368830493678,204,212,214.35130165842176,8,10.351301658421761
generic_only__gb_0.25,generic_only,Generic ballot only,0.25,0.0,0.0,1,2022,400,4.7389054026262505,6.16587096546075,5.295400869000002,7.74841996984559,0.955,0.04172554048156881,0.14770087351753658,204,212,214.102864869948,8,10.102864869948007
generic_only__gb_0.30,generic_only,Generic ballot only,0.3,0.0,0.0,1,2022,400,4.67890540262625,6.12721406648075,5.290926860000001,7.711870290713323,0.955,0.041637544412145566,0.14747059665397874,204,212,213.85447026237247,8,9.854470262372473
generic_only__gb_0.35,generic_only,Generic ballot only,0.35,0.0,0.0,1,2022,400,4.618905402626249,6.089009726065749,5.277233669999999,7.675615593062984,0.955,0.041551834401045394,0.14724605149537406,204,212,213.60611696170565,8,9.606116961705652
generic_only__gb_0.40,generic_only,Generic ballot only,0.4,0.0,0.0,1,2022,400,4.558905402626251,6.051120864365751,5.217233670000004,7.639660076479613,0.955,0.04146841199733251,0.14702723709856638,204,212,213.35780409443407,8,9.357804094434073
generic_only__gb_0.45,generic_only,Generic ballot only,0.45,0.0,0.0,1,2022,400,4.49890540262625,6.013320864365751,5.157233670000002,7.604007984993265,0.9525,0.04138727873888937,0.14681415254054977,204,211,213.10953078774594,7,9.109530787745939
generic_only__gb_0.50,generic_only,Generic ballot only,0.5,0.0,0.0,1,2022,400,4.43890540262625,5.976387550115749,5.09723367,7.568663606445075,0.9525,0.04130843615228105,0.14660679691844994,204,211,212.86129616975768,7,8.86129616975768
generic_only__gb_0.55,generic_only,Generic ballot only,0.55,0.0,0.0,1,2022,400,4.378905402626251,5.939946573115751,5.057659725000004,7.533631271784613,0.95,0.041231885752607396,0.1464051693495,204,210,212.6130993697402,6,8.613099369740212
generic_only__gb_0.60,generic_only,Generic ballot only,0.6,0.0,0.0,1,2022,400,4.318905402626251,5.904273470465751,5.006853290000002,7.498915354295973,0.95,0.041157629043342664,0.14620926897101139,204,210,212.36493951834566,6,8.364939518345665
generic_only__gb_0.65,generic_only,Generic ballot only,0.65,0.0,0.0,1,2022,400,4.258905402626249,5.8694258471657506,4.94685329,7.464520268750078,0.95,0.041085667516162855,0.14601909494033927,204,210,212.11681574783427,6,8.116815747834266
generic_only__gb_0.70,generic_only,Generic ballot only,0.7,0.0,0.0,1,2022,400,4.198905402626249,5.83462584716575,4.8868532899999995,7.430450470480614,0.95,0.04101600265076053,0.1458346464348428,204,210,211.86872719230098,6,7.86872719230098
generic_only__gb_0.75,generic_only,Generic ballot only,0.75,0.0,0.0,1,2022,400,4.138905402626251,5.8000300530157505,4.8268532900000025,7.396710454381085,0.95,0.040948635914647084,0.1456559226518403,204,210,211.6206729879027,6,7.620672987902708
generic_only__gb_0.80,generic_only,Generic ballot only,0.8,0.0,0.0,1,2022,400,4.07890540262625,5.76553005301575,4.76685329,7.363304753820481,0.95,0.04088356876294274,0.14548292280855887,204,210,211.37265227308455,6,7.3726522730845545
generic_only__gb_0.85,generic_only,Generic ballot only,0.85,0.0,0.0,1,2022,400,4.01890540262625,5.731307991865749,4.720395864999997,7.330237939475099,0.95,0.04082080263815376,0.14531564614207912,204,210,211.12466418880672,6,7.124664188806719
generic_only__gb_0.90,generic_only,Generic ballot only,0.9,0.0,0.0,1,2022,400,3.9589054026262507,5.6974079918657505,4.6789112400000015,7.2975146180740875,0.95,0.04076033896993749,0.14515409190927436,204,210,210.87670787877101,6,6.876707878771015
generic_only__gb_0.95,generic_only,Generic ballot only,0.95,0.0,0.0,1,2022,400,3.8989054026262493,5.66350799186575,4.618911239999999,7.265139431056353,0.95,0.04070217917485463,0.14499825938674504,204,210,210.6287824896467,6,6.62878248964671
generic_only__gb_1.00,generic_only,Generic ballot only,1.0,0.0,0.0,1,2022,400,3.8389054026262492,5.629774052315749,4.566602475000002,7.233117053136544,0.95,0.0406463246561092,0.14484814787074715,204,210,210.38088717129654,6,6.380887171296536
generic_only__gb_1.05,generic_only,Generic ballot only,1.05,0.0,0.0,1,2022,400,3.77890540262625,5.59662530001575,4.5281565399999995,7.20145219077788,0.95,0.04059277680327597,0.14470375667711644,204,210,210.133021077002,6,6.133021077002013
generic_only__gb_1.10,generic_only,Generic ballot only,1.1,0.0,0.0,1,2022,400,3.71890540262625,5.563972196275751,4.499582155,7.1701495805697375,0.95,0.0405415369920155,0.14456508514118668,204,210,209.8851833636883,6,5.885183363688299
generic_plus_approval__gb_0.00,generic_plus_approval,Generic ballot + approval,0.0,0.5,0.0,2,2022,400,4.42223873612625,5.96622088355075,5.080567003499999,7.558900915699131,0.95,0.041286942161977425,0.14655021472496588,204,210,212.79234885858682,6,8.79234885858682
generic_plus_approval__gb_0.05,generic_plus_approval,Generic ballot + approval,0.05,0.5,0.0,2,2022,400,4.36223873612625,5.92986323988325,5.040993058500003,7.523956034229734,0.95,0.04121102874821142,0.1463501781279174,204,210,212.54416240921418,6,8.54416240921418
generic_plus_approval__gb_0.10,generic_plus_approval,Generic ballot + approval,0.1,0.5,0.0,2,2022,400,4.30223873612625,5.894559180595751,4.990186623500001,7.48932879213397,0.95,0.041137409440399945,0.14615586848525325,204,210,212.29601266725467,6,8.296012667254672
generic_plus_approval__gb_0.15,generic_plus_approval,Generic ballot + approval,0.15,0.5,0.0,2,2022,400,4.24223873612625,5.859759180595749,4.930186623500001,7.455023615546212,0.95,0.041066085726909354,0.14596728495988953,204,210,212.04789876545533,6,8.04789876545533
generic_plus_approval__gb_0.20,generic_plus_approval,Generic ballot + approval,0.2,0.5,0.0,2,2022,400,4.1822387361262505,5.824959180595751,4.870186623500002,7.421044970893019,0.95,0.0409970590840689,0.1457844267347343,204,210,211.79981983846127,6,7.799819838461275
generic_plus_approval__gb_0.25,generic_plus_approval,Generic ballot + approval,0.25,0.5,0.0,2,2022,400,4.12223873612625,5.7904467197782505,4.810186623500002,7.3873973638678345,0.95,0.04093033097596963,0.14560729301264133,204,210,211.55177502304213,6,7.551775023042126
generic_plus_approval__gb_0.30,generic_plus_approval,Generic ballot + approval,0.3,0.5,0.0,2,2022,400,4.0622387361262495,5.75594671977825,4.750186623499999,7.354085338323608,0.95,0.04086590285425073,0.1454358830163584,204,210,211.303763458319,6,7.303763458318997
generic_plus_approval__gb_0.35,generic_plus_approval,Generic ballot + approval,0.35,0.5,0.0,2,2022,400,4.002238736126251,5.721891325293251,4.711513740000003,7.3211134750808995,0.95,0.04080377615787345,0.14527019598847044,204,210,211.05578428599097,6,7.055784285990967
generic_plus_approval__gb_0.40,generic_plus_approval,Generic ballot + approval,0.4,0.5,0.0,2,2022,400,3.9422387361262508,5.687991325293251,4.662244573500001,7.28848639064902,0.95,0.04074395231288255,0.1451102311913373,204,210,210.8078366505614,6,6.8078366505613985
generic_plus_approval__gb_0.45,generic_plus_approval,Generic ballot + approval,0.45,0.5,0.0,2,2022,400,3.882238736126249,5.65409132529325,4.602244573499998,7.25620873585792,0.95,0.04068643273215515,0.14495598790702666,204,210,210.55991969956403,6,6.559919699564034
generic_plus_approval__gb_0.50,generic_plus_approval,Generic ballot + approval,0.5,0.5,0.0,2,2022,400,3.8222387361262498,5.62052405240825,4.566602474999998,7.2242851943985205,0.95,0.040631218815137246,0.14480746543724124,204,210,210.3120325837886,6,6.312032583788607
generic_plus_approval__gb_0.55,generic_plus_approval,Generic ballot + approval,0.55,0.5,0.0,2,2022,400,3.76223873612625,5.587458633440751,4.5114898735,7.1927204812692755,0.95,0.04057831194756766,0.14466466310324125,204,210,210.06417445750634,6,6.06417445750634
generic_plus_approval__gb_0.60,generic_plus_approval,Generic ballot + approval,0.6,0.5,0.0,2,2022,400,3.7022387361262497,5.55497219636575,4.508873031500002,7.161519341126949,0.95,0.04052771350118969,0.14452758024576143,204,210,209.81634447869442,6,5.816344478694418
generic_plus_approval__gb_0.65,generic_plus_approval,Generic ballot + approval,0.65,0.5,0.0,2,2022,400,3.6422387361262496,5.52257219636575,4.520632068500001,7.130686546539555,0.95,0.04047942483345022,0.14439621622492274,204,210,209.56854180926035,6,5.568541809260353
generic_plus_approval__gb_0.70,generic_plus_approval,Generic ballot + approval,0.7,0.5,0.0,2,2022,400,3.582238736126251,5.4904547890982505,4.4745473449999995,7.100226896139663,0.95,0.04043344728718662,0.14427057042013944,204,210,209.32076561526586,6,5.320765615265856
generic_plus_approval__gb_0.75,generic_plus_approval,Generic ballot + approval,0.75,0.5,0.0,2,2022,400,3.5222387361262495,5.4585222727632505,4.4600520050000005,7.070145212676322,0.9525,0.0403897821903013,0.14415064223002028,204,209,209.0730150671493,5,5.073015067149299
generic_plus_approval__gb_0.80,generic_plus_approval,Generic ballot + approval,0.8,0.5,0.0,2,2022,400,3.46223873612625,5.42747153174825,4.473487913499998,7.040446340964099,0.9525,0.04034843085542399,0.14403643107226521,204,209,208.82528933994826,5,4.825289339948256
generic_plus_approval__gb_0.85,generic_plus_approval,Generic ballot + approval,0.85,0.5,0.0,2,2022,400,3.4022387361262507,5.396826305358251,4.444092355000002,7.011135145727803,0.9525,0.040309394579561904,0.1439279363835565,204,209,208.57758761352076,5,4.5775876135207625
generic_plus_approval__gb_0.90,generic_plus_approval,Generic ballot + approval,0.9,0.5,0.0,2,2022,400,3.3422387361262498,5.36652630535825,4.4342131134999985,6.982216509341748,0.9525,0.04027267464373769,0.14382515761944503,204,209,208.32990907276582,5,4.329909072765815
generic_plus_approval__gb_0.95,generic_plus_approval,Generic ballot + approval,0.95,0.5,0.0,2,2022,400,3.2822387361262497,5.33657245012325,4.374213113499997,6.953695329462553,0.95,0.04023827231261548,0.14372809425423153,204,208,208.0822529078429,4,4.0822529078429
generic_plus_approval__gb_1.00,generic_plus_approval,Generic ballot + approval,1.0,0.5,0.0,2,2022,400,3.222238736126251,5.307174600570749,4.320307884,6.925576516554718,0.95,0.040206188834114934,0.14363674578084243,204,208,207.8346183143904,4,3.8346183143904113
generic_plus_approval__gb_1.05,generic_plus_approval,Generic ballot + approval,1.05,0.5,0.0,2,2022,400,3.1622387361262496,5.27837460057075,4.3107753065,6.897864991308471,0.95,0.040176425439013334,0.14355111171070115,204,208,207.58700449374334,4,3.5870044937433363
generic_plus_approval__gb_1.10,generic_plus_approval,Generic ballot + approval,1.1,0.5,0.0,2,2022,400,3.1022387361262496,5.249782227353251,4.2941985435,6.870565681949621,0.955,0.04014898334053606,0.1434711915735939,204,206,207.3394106531492,2,3.3394106531492014
generic_plus_approval_plus_midterm__gb_0.00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.5,0.5,3,2022,400,3.92223873612625,5.67669132529325,4.642244573499999,7.277688116237939,0.95,0.04072452302055674,0.14505818107447394,204,210,210.72519429951973,6,6.725194299519728
generic_plus_approval_plus_midterm__gb_0.05,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.05,0.5,0.5,3,2022,400,3.8622387361262502,5.64279132529325,4.582244573500001,7.245527977235046,0.95,0.04066777183957626,0.14490584480495947,204,210,210.47728738778574,6,6.477287387785736
generic_plus_approval_plus_midterm__gb_0.10,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.5,0.5,3,2022,400,3.80223873612625,5.609458633440751,4.5514898735,7.213723519830838,0.95,0.04061332678575523,0.14475922912155462,204,210,210.22941002896619,6,6.229410028966186
generic_plus_approval_plus_midterm__gb_0.15,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.5,0.5,3,2022,400,3.7422387361262497,5.576572196365749,4.499582154999999,7.182279469097917,0.95,0.04056118924019996,0.1446183333520205,204,210,209.9815613785426,6,5.981561378542608
generic_plus_approval_plus_midterm__gb_0.20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.2,0.5,0.5,3,2022,400,3.682238736126251,5.544172196365751,4.522440385000001,7.151200579195797,0.95,0.04051136056992227,0.144483156843564,204,210,209.7337405957775,6,5.733740595777505
generic_plus_approval_plus_midterm__gb_0.25,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.25,0.5,0.5,3,2022,400,3.6222387361262505,5.51185478909825,4.500632068500002,7.120491631590839,0.95,0.04046384212753466,0.14435369896274783,204,210,209.48594684393822,6,5.485946843938223
generic_plus_approval_plus_midterm__gb_0.30,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.3,0.5,0.5,3,2022,400,3.5622387361262495,5.479754789098249,4.475841716500003,7.090157433175939,0.95,0.04041863525093293,0.14422995909539552,204,210,209.23817929052063,6,5.238179290520634
generic_plus_approval_plus_midterm__gb_0.35,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.35,0.5,0.5,3,2022,400,3.502238736126251,5.448105489665751,4.452811206500001,7.06020281428833,0.9525,0.040375741262966704,0.14411193664649138,204,209,208.99043710747156,5,4.990437107471564
generic_plus_approval_plus_midterm__gb_0.40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.4,0.5,0.5,3,2022,400,3.4422387361262508,5.4171715317482505,4.453487913500002,7.030632626623988,0.9525,0.04033516147109768,0.1439996310400751,204,209,208.74271947141085,5,4.742719471410851
generic_plus_approval_plus_midterm__gb_0.45,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.45,0.5,0.5,3,2022,400,3.38223873612625,5.386726305358249,4.434250910000002,7.001451741047322,0.9525,0.04029689716704571,0.14389304171913142,204,209,208.49502556385244,5,4.495025563852437
generic_plus_approval_plus_midterm__gb_0.50,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.5,0.5,0.5,3,2022,400,3.3222387361262498,5.356430416790751,4.414213113499997,6.97266504529505,0.95,0.04026094962642276,0.14379216814547457,204,208,208.24735457142435,4,4.247354571424353
generic_plus_approval_plus_midterm__gb_0.55,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.55,0.5,0.5,3,2022,400,3.26223873612625,5.326672450123251,4.354213113499999,6.944277441573332,0.95,0.04022732010835494,0.1436970097996279,204,208,207.99970568608822,4,3.9997056860882196
generic_plus_approval_plus_midterm__gb_0.60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.6,0.5,0.5,3,2022,400,3.2022387361262497,5.29757460057075,4.3031002555,6.916293844047483,0.95,0.04019600985509256,0.1436075661806981,204,208,207.75207810535724,4,3.752078105357242
generic_plus_approval_plus_midterm__gb_0.65,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.65,0.5,0.5,3,2022,400,3.1422387361262496,5.268782227353249,4.310949030000003,6.888719176223834,0.95,0.04016702009160837,0.1435238368062446,204,208,207.50447103251318,4,3.5044710325131803
generic_plus_approval_plus_midterm__gb_0.70,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.7,0.5,0.5,3,2022,400,3.082238736126251,5.240282227353251,4.274198543500001,6.861558368223565,0.955,0.04014035202518406,0.14344582121214405,204,206,207.2568836768225,2,3.256883676822497
generic_plus_approval_plus_midterm__gb_0.75,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.75,0.5,0.5,3,2022,400,3.0222387361262495,5.2122116117707495,4.2513632425,6.834816353948632,0.9525,0.040116006844985196,0.14337351895244965,204,205,207.00931525375069,1,3.0093152537506853
generic_plus_approval_plus_midterm__gb_0.80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.8,0.5,0.5,3,2022,400,2.962238736126249,5.18481559410325,4.251363242499999,6.808498068140176,0.9525,0.04009398572162458,0.14330692959924576,204,205,206.761764985176,1,2.7617649851760007
generic_plus_approval_plus_midterm__gb_0.85,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.85,0.5,0.5,3,2022,400,2.9022387361262507,5.157920780550751,4.278663815,6.782608443330145,0.9525,0.040074289806714215,0.14324605274249716,204,205,206.514232099601,1,2.514232099601003
generic_plus_approval_plus_midterm__gb_0.90,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.9,0.5,0.5,3,2022,400,2.8422387361262498,5.132241434085749,4.278663815,6.757152406687171,0.9525,0.04005692023240614,0.14319088798989413,204,205,206.26671583236353,1,2.2667158323635306
generic_plus_approval_plus_midterm__gb_0.95,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.95,0.5,0.5,3,2022,400,2.7822387361262497,5.10751185535075,4.2428145225,6.73213487675812,0.9525,0.04004187811092196,0.14314143496669207,204,205,206.01921542584543,1,2.019215425845431
generic_plus_approval_plus_midterm__gb_1.00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.0,0.5,0.5,3,2022,400,2.722238736126251,5.0833618931982505,4.2285994515,6.707560760107055,0.9525,0.040029164534071605,0.14309769331554661,204,205,205.7717301296802,1,1.7717301296802077
generic_plus_approval_plus_midterm__gb_1.05,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.5,0.5,3,2022,400,2.6622387361262496,5.05994221588075,4.2304118384999985,6.683434947853743,0.9525,0.04001878057276107,0.14305966269634385,204,205,205.5242592009587,1,1.52425920095871
generic_plus_approval_plus_midterm__gb_1.10,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.5,0.5,3,2022,400,2.6022387361262496,5.03701962123175,4.202962215000003,6.65976231211427,0.9525,0.04001072727648962,0.14302734278602597,204,205,205.2768019044336,1,1.2768019044335972
