district_id,dem_candidate,gop_candidate,incumbent_party,dem_war_matched,gop_war_matched,dem_war_name,gop_war_name,dem_name_match_score,gop_name_match_score,dem_war_cycles,gop_war_cycles,dem_war_observations,gop_war_observations,dem_candidate_war,gop_candidate_war,dem_effective_war,gop_effective_war,candidate_war_net_dem,house_candidate_war_shrinkage,house_candidate_war_cap,house_candidate_war_one_sided_multiplier,candidate_war_adjustment_dem_before_match_quality,candidate_war_match_quality_multiplier,candidate_war_adjustment_dem,war_match_status
NJ-4,"Peace, Rachel","Smith, Chris",R,False,True,,Chris Smith,0.0,1.0,,"2024,2022,2020,2018,2016,2014",0,6,0.0,2.428,0.0,1.214,-1.214,0.45,3.0,0.5,-0.5463,0.5,-0.27315,Only R matched
NJ-5,"Gottheimer, Josh","Kirrane, Sean",D,True,False,Josh Gottheimer,,1.0,0.0,"2024,2022,2020,2018,2016",,5,0,2.363265306122449,0.0,1.1816326530612244,0.0,1.1816326530612244,0.45,3.0,0.5,0.531734693877551,0.5,0.2658673469387755,Only D matched
NJ-6,"Pallone, Frank","Herzig, Hillary",D,True,False,Frank Pallone,,1.0,0.0,"2024,2022,2020,2018,2016,2014",,6,0,1.534,0.0,0.767,0.0,0.767,0.45,3.0,0.5,0.34515,0.5,0.172575,Only D matched
NJ-7,"Bennett, Rebecca","Kean, Tom",R,False,True,,Tom Kean,0.0,1.0,,"2024,2022,2020",0,3,0.0,1.0512195121951222,0.0,0.5256097560975611,-0.5256097560975611,0.45,3.0,0.5,-0.2365243902439025,0.5,-0.11826219512195126,Only R matched
NJ-8,"Menendez, Rob",,D,True,False,Rob Menendez Jr.,,1.0,0.0,"2024,2022",,2,0,0.31666666666666693,0.0,0.15833333333333346,0.0,0.15833333333333346,0.45,3.0,0.5,0.07125000000000006,0.5,0.03562500000000003,Only D matched
NJ-9,"Pou, Nellie","Pino, Rosie",D,True,False,Nellie Pou,,1.0,0.0,2024,,1,0,1.2,0.0,0.6,0.0,0.6,0.45,3.0,0.5,0.27,0.5,0.135,Only D matched
NJ-10,"McIver, LaMonica","Bucco, Carmen",D,True,True,LaMonica McIver,Carmen Bucco,1.0,1.0,2024,2024,1,1,-0.85,0.85,-0.425,0.85,-1.275,0.45,3.0,0.5,-0.57375,1.0,-0.57375,Both matched
NJ-11,"Mejia, Analilia","Hathaway, Joe",D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
NJ-12,"Hamawy, Adam","Mele, Gregg",D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
NM-1,"Stansbury, Melanie","Okpareke, Ndidiamaka Ekwua Charlene",D,True,False,Melanie Stansbury,,1.0,0.0,"2024,2022",,2,0,-1.0030303030303032,0.0,-0.5015151515151516,0.0,-0.5015151515151516,0.45,3.0,0.5,-0.2256818181818182,0.5,-0.1128409090909091,Only D matched
NM-2,"Vazquez, Gabriel","Cunningham, Gregory",D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
NM-3,"Fernandez, Teresa Leger","Zamora, Martin",D,True,False,Teresa Leger Fernandez,,1.0,0.0,"2024,2022,2020",,3,0,2.0024390243902443,0.0,1.0012195121951222,0.0,1.0012195121951222,0.45,3.0,0.5,0.450548780487805,0.5,0.2252743902439025,Only D matched
NY-1,"Gallant, Christopher","LaLota, Nick",R,False,True,,Nick LaLota,0.0,1.0,,"2024,2022",0,2,0.0,-0.7378787878787879,0.0,-0.36893939393939396,0.36893939393939396,0.45,3.0,0.5,0.1660227272727273,0.5,0.08301136363636365,Only R matched
NY-2,"Halpin, Patrick","Garbarino, Andrew",R,False,True,,Andrew Garbarino,0.0,1.0,,"2024,2022,2020",0,3,0.0,1.928048780487805,0.0,0.9640243902439025,-0.9640243902439025,0.45,3.0,0.5,-0.4338109756097561,0.5,-0.21690548780487806,Only R matched
NY-3,"Suozzi, Tom","LiPetri, Michael",D,True,True,Tom Suozzi,Michael LiPetri,1.0,1.0,"2024,2020,2018,2016",2024,4,1,1.1402777777777777,-0.95,0.5701388888888889,-0.95,1.520138888888889,0.45,3.0,0.5,0.6840625,1.0,0.6840625,Both matched
NY-4,"Gillen, Laura","Driscoll, Jeanine",D,True,False,Laura Gillen,,1.0,0.0,"2024,2022",,2,0,-0.4439393939393939,0.0,-0.22196969696969696,0.0,-0.22196969696969696,0.45,3.0,0.5,-0.09988636363636363,0.5,-0.04994318181818182,Only D matched
NY-5,"Meeks, Gregory","Marks, George",D,True,False,Gregory Meeks,,1.0,0.0,"2024,2022",,2,0,-1.8212121212121213,0.0,-0.9106060606060606,0.0,-0.9106060606060606,0.45,3.0,0.5,-0.4097727272727273,0.5,-0.20488636363636364,Only D matched
NY-6,"Meng, Grace","Chou, Joseph",D,True,False,Grace Meng,,1.0,0.0,"2024,2022,2020,2016",,4,0,3.9795454545454545,0.0,1.9897727272727272,0.0,1.9897727272727272,0.45,3.0,0.5,0.8953977272727273,0.5,0.44769886363636363,Only D matched
NY-7,"Valdez, Claire","Rivera, Melvin",D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
NY-8,"Jeffries, Hakeem","Mizrahi, Lewis",D,True,False,Hakeem Jeffries,,1.0,0.0,"2024,2022,2020",,3,0,0.1865853658536586,0.0,0.0932926829268293,0.0,0.0932926829268293,0.45,3.0,0.5,0.04198170731707319,0.5,0.020990853658536594,Only D matched
NY-9,"Clarke, Yvette","Azumah, Joel",D,True,False,Yvette Clarke,,1.0,0.0,"2024,2020,2018",,3,0,1.6090909090909091,0.0,0.8045454545454546,0.0,0.8045454545454546,0.45,3.0,0.5,0.36204545454545456,0.5,0.18102272727272728,Only D matched
NY-10,"Lander, Brad","Moore, Jennifer",D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
NY-11,"DeCillis, Mike","Malliotakis, Nicole",R,False,True,,Nicole Malliotakis,0.0,1.0,,"2024,2022,2020",0,3,0.0,0.6353658536585367,0.0,0.31768292682926835,-0.31768292682926835,0.45,3.0,0.5,-0.14295731707317078,0.5,-0.07147865853658539,Only R matched
NY-12,"Lasher, Micah","Shinkle, Caroline",D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
NY-13,"Avila Chevalier, Darializa","Williams, Jomo",D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
NY-14,"Ocasio-Cortez, Alexandria","Hysenaj, Diamant",D,True,False,Alexandria Ocasio-Cortez,,1.0,0.0,"2024,2022,2020,2018",,4,0,-0.4815217391304349,0.0,-0.24076086956521744,0.0,-0.24076086956521744,0.45,3.0,0.5,-0.10834239130434785,0.5,-0.054171195652173924,Only D matched
NY-15,"Torres, Richie","Sapaskis, Stylo",D,False,True,,Stylo Sapaskis,0.0,1.0,,2022,0,1,0.0,-2.95,0.0,-2.95,2.95,0.45,3.0,0.5,1.3275000000000001,0.5,0.6637500000000001,Only R matched
NY-16,"Latimer, George","Cinquemani, Joseph",D,True,False,George Latimer,,1.0,0.0,2024,,1,0,3.8,0.0,1.9,0.0,1.9,0.45,3.0,0.5,0.855,0.5,0.4275,Only D matched
NY-17,"Conley, Cait","Lawler, Mike",R,False,True,,Mike Lawler,0.0,1.0,,"2024,2022",0,2,0.0,1.4863636363636363,0.0,0.7431818181818182,-0.7431818181818182,0.45,3.0,0.5,-0.33443181818181816,0.5,-0.16721590909090908,Only R matched
NY-18,"Ryan, Pat","Auringer, Jackie Mary",D,True,False,Pat Ryan,,1.0,0.0,"2024,2022",,2,0,2.9863636363636368,0.0,1.4931818181818184,0.0,1.4931818181818184,0.45,3.0,0.5,0.6719318181818182,0.5,0.3359659090909091,Only D matched
NY-19,"Riley, Josh","Oberacker, Peter",D,True,False,Josh Riley,,1.0,0.0,"2024,2022",,2,0,2.0303030303030303,0.0,1.0151515151515151,0.0,1.0151515151515151,0.45,3.0,0.5,0.45681818181818185,0.5,0.22840909090909092,Only D matched
NY-20,"Tonko, Paul","Ambrosio, Ralph",D,True,False,Paul Tonko,,1.0,0.0,"2024,2022,2020,2018,2016,2014",,6,0,1.816,0.0,0.908,0.0,0.908,0.45,3.0,0.5,0.4086,0.5,0.2043,Only D matched
NY-21,"Gendebein, Blake","Constantino, Anthony",R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
NY-22,"Mannion, John","Buller, Kailee Marie",D,True,False,John Mannion,,1.0,0.0,2024,,1,0,2.55,0.0,1.275,0.0,1.275,0.45,3.0,0.5,0.57375,0.5,0.286875,Only D matched
NY-23,"Gies, Aaron","Langworthy, Nick",R,False,True,,Nick Langworthy,0.0,1.0,,"2024,2022",0,2,0.0,2.266666666666667,0.0,1.1333333333333335,-1.1333333333333335,0.45,3.0,0.5,-0.5100000000000001,0.5,-0.25500000000000006,Only R matched
NY-24,"Ellman, Elissa","Tenney, Claudia",R,False,True,,Claudia Tenney,0.0,1.0,,"2024,2022,2020,2018,2016",0,5,0.0,-0.4071428571428572,0.0,-0.2035714285714286,0.2035714285714286,0.45,3.0,0.5,0.09160714285714287,0.5,0.04580357142857144,Only R matched
NY-25,"Morelle, Joseph","McIntyre, Virginia",D,True,False,Joe Morelle,,1.0,0.0,"2024,2022,2020,2018",,4,0,-0.7097826086956521,0.0,-0.35489130434782606,0.0,-0.35489130434782606,0.45,3.0,0.5,-0.15970108695652174,0.5,-0.07985054347826087,Only D matched
NY-26,"Kennedy, Tim","Hannon, Dennis",D,True,False,Tim Kennedy,,1.0,0.0,2024,,1,0,3.35,0.0,1.675,0.0,1.675,0.45,3.0,0.5,0.75375,0.5,0.376875,Only D matched
NC-1,"Davis, Don","Buckhout, Laurie",D,True,True,Don Davis,Laurie Buckhout,1.0,1.0,"2024,2022",2024,2,1,1.0045454545454546,-1.3,0.5022727272727273,-1.3,1.8022727272727272,0.45,3.0,0.5,0.8110227272727273,1.0,0.8110227272727273,Both matched
NC-2,"Ross, Deborah","Douglass, Eugene",D,True,False,Deborah Ross,,1.0,0.0,"2024,2022,2020",,3,0,-0.00853658536585364,0.0,-0.00426829268292682,0.0,-0.00426829268292682,0.45,3.0,0.5,-0.001920731707317069,0.5,-0.0009603658536585345,Only D matched
NC-3,"Smith, Raymond","Murphy, Greg",R,False,True,,Greg Murphy,0.0,1.0,,"2022,2020",0,2,0.0,0.2690476190476191,0.0,0.13452380952380955,-0.13452380952380955,0.45,3.0,0.5,-0.0605357142857143,0.5,-0.03026785714285715,Only R matched
NC-4,"Foushee, Valerie","Ganorkar, Mahesh",D,True,False,Valerie Foushee,,1.0,0.0,"2024,2022",,2,0,0.5015151515151515,0.0,0.25075757575757573,0.0,0.25075757575757573,0.45,3.0,0.5,0.11284090909090909,0.5,0.056420454545454544,Only D matched
NC-5,"Hubbard, Chuck","Foxx, Virginia",R,True,True,Chuck Hubbard,Virginia Foxx,1.0,1.0,2024,"2024,2022,2020,2018,2016,2014",1,6,2.05,-1.653,2.05,-0.8265,2.8765,0.45,3.0,0.5,1.2944250000000002,1.0,1.2944250000000002,Both matched
NC-6,"Jefferson, Cyril","McDowell, Addison",R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
NC-7,"Hardy, Kimberly","Rouzer, Davis",R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
NC-8,"Watson, Colby","Harris, Mark",R,False,True,,Mark Harris,0.0,1.0,,"2024,2018",0,2,0.0,-1.69,0.0,-0.845,0.845,0.45,3.0,0.5,0.38025,0.5,0.190125,Only R matched
NC-9,"Ojeda, Richard","Hudson, Richard",R,True,True,Richard Ojeda,Richard Hudson,1.0,1.0,2018,"2024,2022,2020,2018,2016,2014",1,6,9.65,-1.259,9.65,-0.6295,10.2795,0.45,3.0,0.5,3.0,1.0,3.0,Both matched
NC-10,"Bell, Ashley","Harrigan, Pat",R,False,True,,Pat Harrigan,0.0,1.0,,"2024,2022",0,2,0.0,-0.8242424242424242,0.0,-0.4121212121212121,0.4121212121212121,0.45,3.0,0.5,0.18545454545454546,0.5,0.09272727272727273,Only R matched
NC-11,"Ager, Jamie","Edwards, Chuck",R,False,True,,Chuck Edwards,0.0,1.0,,"2024,2022",0,2,0.0,-1.006060606060606,0.0,-0.503030303030303,0.503030303030303,0.45,3.0,0.5,0.22636363636363638,0.5,0.11318181818181819,Only R matched
NC-12,"Adams, Alma","Codiga, Jack",D,True,False,Alma Adams,,1.0,0.0,"2024,2022,2018,2016,2014",,5,0,-0.9238095238095237,0.0,-0.4619047619047619,0.0,-0.4619047619047619,0.45,3.0,0.5,-0.20785714285714285,0.5,-0.10392857142857143,Only D matched
NC-13,"Barringer, Paul","Knott, Brad",R,False,True,,Brad Knott,0.0,1.0,,2024,0,1,0.0,-1.75,0.0,-0.875,0.875,0.45,3.0,0.5,0.39375,0.5,0.196875,Only R matched
NC-14,"Womack, Lakesha","Moore, Tim",R,False,True,,Tim Moore,0.0,1.0,,2024,0,1,0.0,-1.5,0.0,-0.75,0.75,0.45,3.0,0.5,0.3375,0.5,0.16875,Only R matched
ND-AL,"Hammer, Trygve","Fedorchak, Julie",R,True,True,Trygve Hammer,Julie Fedorchak,1.0,1.0,2024,2024,1,1,-0.6,0.6,-0.6,0.3,-0.8999999999999999,0.45,3.0,0.5,-0.40499999999999997,1.0,-0.40499999999999997,Both matched
OH-1,"Landsman, Greg","Conroy, Eric",D,True,False,Greg Landsman,,1.0,0.0,"2024,2022",,2,0,0.7909090909090909,0.0,0.39545454545454545,0.0,0.39545454545454545,0.45,3.0,0.5,0.17795454545454545,0.5,0.08897727272727272,Only D matched
OH-2,"Mazzuckelli, Jen","Taylor, David",R,False,True,,David Taylor,0.0,1.0,,2024,0,1,0.0,0.4,0.0,0.2,-0.2,0.45,3.0,0.5,-0.09000000000000001,0.5,-0.045000000000000005,Only R matched
OH-3,"Beatty, Joyce","Dulaney, Cleophus",D,True,False,Joyce Beatty,,1.0,0.0,"2024,2022,2020,2018,2016,2014",,6,0,-1.171,0.0,-0.5855,0.0,-0.5855,0.45,3.0,0.5,-0.263475,0.5,-0.1317375,Only D matched
OH-4,"Kolasinski, Joshua","Jordan, Jim",R,False,True,,Jim Jordan,0.0,1.0,,"2024,2022,2020,2018,2016,2014",0,6,0.0,-0.977,0.0,-0.4885,0.4885,0.45,3.0,0.5,0.219825,0.5,0.1099125,Only R matched
OH-5,"Shaver, Brian","Latta, Bob",R,False,True,,Bob Latta,0.0,1.0,,"2024,2022,2020,2018,2016,2014",0,6,0.0,2.08,0.0,1.04,-1.04,0.45,3.0,0.5,-0.468,0.5,-0.234,Only R matched
OH-6,"Kirtley, Elizabeth","Rulli, Michael",R,False,True,,Michael Rulli,0.0,1.0,,2024,0,1,0.0,-0.75,0.0,-0.375,0.375,0.45,3.0,0.5,0.16875,0.5,0.084375,Only R matched
OH-7,"Poindexter, Brian","Miller, Max",R,False,True,,Max Miller,0.0,1.0,,"2024,2022",0,2,0.0,0.024242424242424232,0.0,0.012121212121212116,-0.012121212121212116,0.45,3.0,0.5,-0.005454545454545452,0.5,-0.002727272727272726,Only R matched
OH-8,"Enoch, Vanessa","Davidson, Warren",R,True,True,Vanessa Enoch,Warren Davidson,1.0,1.0,"2024,2022,2020,2018","2024,2022,2020,2018,2016",4,5,0.16847826086956516,-0.08163265306122441,0.16847826086956516,-0.04081632653061221,0.20929458740017737,0.45,3.0,0.5,0.09418256433007982,1.0,0.09418256433007982,Both matched
OH-9,"Kaptur, Marcy","Merrin, Derek",D,True,True,Marcy Kaptur,Derrick Merrin,1.0,1.0,"2024,2022,2020,2018,2016,2014",2024,6,1,3.5340000000000003,-2.4,1.7670000000000001,-2.4,4.167,0.45,3.0,0.5,1.8751499999999999,1.0,1.8751499999999999,Both matched
OH-10,"Knickerbocker, Chrstina","Turner, Michael",R,False,True,,Mike Turner,0.0,1.0,,"2024,2022,2020,2018,2016,2014",0,6,0.0,5.574,0.0,2.787,-2.787,0.45,3.0,0.5,-1.25415,0.5,-0.627075,Only R matched
OH-11,"Brown, Shontel","Kirchner, Mike",D,True,False,Shontel Brown,,1.0,0.0,"2024,2022",,2,0,0.809090909090909,0.0,0.4045454545454545,0.0,0.4045454545454545,0.45,3.0,0.5,0.1820454545454545,0.5,0.09102272727272726,Only D matched
OH-12,"Christian, Jerrad","Balderson, Troy",R,True,True,Jerrad Christian,Troy Balderson,1.0,1.0,2024,"2024,2022,2020,2018",1,4,-0.45,0.9119565217391306,-0.45,0.4559782608695653,-0.9059782608695652,0.45,3.0,0.5,-0.40769021739130434,1.0,-0.40769021739130434,Both matched
OH-13,"Sykes, Emilia","Coleman, Carey",D,True,False,Emilia Sykes,,1.0,0.0,"2024,2022",,2,0,0.9696969696969698,0.0,0.4848484848484849,0.0,0.4848484848484849,0.45,3.0,0.5,0.21818181818181823,0.5,0.10909090909090911,Only D matched
OH-14,"Jukic, Maria","Joyce, David",R,False,True,,David Joyce,0.0,1.0,,"2024,2022,2020,2018,2016,2014",0,6,0.0,2.5940000000000003,0.0,1.2970000000000002,-1.2970000000000002,0.45,3.0,0.5,-0.5836500000000001,0.5,-0.29182500000000006,Only R matched
OH-15,"Leonard, Don","Carey, Mike",R,False,True,,Mike Carey,0.0,1.0,,"2024,2022",0,2,0.0,-0.03939393939393936,0.0,-0.01969696969696968,0.01969696969696968,0.45,3.0,0.5,0.008863636363636357,0.5,0.004431818181818178,Only R matched
OK-1,"Croisant, John",,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
OK-2,"Wade, Brandon","Brecheen, Josh",R,True,True,Brandon Wade,Josh Brecheen,1.0,1.0,2024,"2024,2022",1,2,2.45,-2.3121212121212125,2.45,-1.1560606060606062,3.6060606060606064,0.45,3.0,0.5,1.622727272727273,1.0,1.622727272727273,Both matched
OK-3,"Byrd, Suzie","Lucas, Frank",R,False,True,,Frank Lucas,0.0,1.0,,"2022,2020,2018,2016,2014",0,5,0.0,-0.37333333333333335,0.0,-0.18666666666666668,0.18666666666666668,0.45,3.0,0.5,0.084,0.5,0.042,Only R matched
OK-4,"Jacob, Mitchell","Cole, Tom",R,False,True,,Tom Cole,0.0,1.0,,"2024,2022,2020,2018,2016,2014",0,7,0.0,0.06285714285714282,0.0,0.03142857142857141,-0.03142857142857141,0.45,3.0,0.5,-0.014142857142857134,0.5,-0.007071428571428567,Only R matched
OK-5,"Nelson, Gina","Bice, Stephanie",R,False,True,,Stephanie Bice,0.0,1.0,,"2024,2022,2020",0,3,0.0,-1.2353658536585368,0.0,-0.6176829268292684,0.6176829268292684,0.45,3.0,0.5,0.2779573170731708,0.5,0.1389786585365854,Only R matched
OR-1,"Bonamici, Suzanne","Kahl, Barbara",D,True,False,Suzanne Bonamici,,1.0,0.0,"2024,2022,2020,2018,2016,2014",,6,0,0.07499999999999998,0.0,0.03749999999999999,0.0,0.03749999999999999,0.45,3.0,0.5,0.016874999999999998,0.5,0.008437499999999999,Only D matched
OR-2,"Beck, Chris","Bentz, Cliff",R,False,True,,Cliff Bentz,0.0,1.0,,"2024,2022,2020",0,3,0.0,1.2829268292682927,0.0,0.6414634146341464,-0.6414634146341464,0.45,3.0,0.5,-0.2886585365853659,0.5,-0.14432926829268294,Only R matched
OR-3,"Dexter, Maxine","Ayles, Loran",D,True,False,Maxine Dexter,,1.0,0.0,2024,,1,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.5,0.0,Only D matched
OR-4,"Hoyle, Val","DeSpain, Monique",D,True,True,Val Hoyle,Monique DeSpain,1.0,1.0,"2024,2022",2024,2,1,-1.9090909090909092,3.15,-0.9545454545454546,3.15,-4.1045454545454545,0.45,3.0,0.5,-1.8470454545454547,1.0,-1.8470454545454547,Both matched
OR-5,"Bynum, Janelle","Adair, Patti",D,True,False,Janelle Bynum,,1.0,0.0,2024,,1,0,-0.45,0.0,-0.225,0.0,-0.225,0.45,3.0,0.5,-0.10125,0.5,-0.050625,Only D matched
OR-6,"Salinas, Andrea","Russ, David",D,True,False,Andrea Salinas,,1.0,0.0,"2024,2022",,2,0,-3.0560606060606066,0.0,-1.5280303030303033,0.0,-1.5280303030303033,0.45,3.0,0.5,-0.6876136363636365,0.5,-0.34380681818181824,Only D matched
PA-1,"Harvie, Bob","Fitzpatrick, Brian",R,False,True,,Brian Fitzpatrick,0.0,1.0,,"2024,2022,2020,2018,2016",0,5,0.0,5.424489795918367,0.0,2.7122448979591836,-2.7122448979591836,0.45,3.0,0.5,-1.2205102040816327,0.5,-0.6102551020408163,Only R matched
PA-2,"Boyle, Brendan","Arriaga, Jessica",D,True,False,Brendan Boyle,,1.0,0.0,"2024,2022,2020,2018,2014",,5,0,2.0404255319148934,0.0,1.0202127659574467,0.0,1.0202127659574467,0.45,3.0,0.5,0.459095744680851,0.5,0.2295478723404255,Only D matched
PA-3,"Rabb, Chris",,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
PA-4,"Dean, Madeline","Stutski, Aurora",D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
PA-5,"Scanlon, Mary Gay","Mangarano, Nick",D,True,False,Mary Gay Scanlon,,1.0,0.0,"2024,2022,2020,2018",,4,0,-0.7804347826086957,0.0,-0.39021739130434785,0.0,-0.39021739130434785,0.45,3.0,0.5,-0.17559782608695654,0.5,-0.08779891304347827,Only D matched
PA-6,"Houlahan, Chrissy","Young, Marty",D,True,False,Chrissy Houlahan,,1.0,0.0,"2024,2022,2020,2018",,4,0,-0.47500000000000003,0.0,-0.23750000000000002,0.0,-0.23750000000000002,0.45,3.0,0.5,-0.10687500000000001,0.5,-0.053437500000000006,Only D matched
PA-7,"Brooks, Bob","Mackenzie, Ryan",R,False,True,,Ryan Mackenzie,0.0,1.0,,2024,0,1,0.0,0.05,0.0,0.025,-0.025,0.45,3.0,0.5,-0.011250000000000001,0.5,-0.005625000000000001,Only R matched
PA-8,"Cognetti, Paige","Bresnahan, Rob",R,False,True,,Rob Bresnahan,0.0,1.0,,2024,0,1,0.0,-1.45,0.0,-0.725,0.725,0.45,3.0,0.5,0.32625,0.5,0.163125,Only R matched
PA-9,"Wallace, Rachel","Meuser, Dan",R,False,True,,Dan Meuser,0.0,1.0,,"2024,2022,2020",0,3,0.0,-0.575609756097561,0.0,-0.2878048780487805,0.2878048780487805,0.45,3.0,0.5,0.12951219512195125,0.5,0.06475609756097563,Only R matched
PA-10,"Stelson, Janelle","Perry, Scott",R,True,True,Janelle Stelson,Scott Perry,1.0,1.0,2024,"2024,2022,2020,2018,2016,2014",1,6,4.4,-1.612,4.4,-0.806,5.206,0.45,3.0,0.5,2.3427000000000002,1.0,2.3427000000000002,Both matched
PA-11,"Mannion, Nancy","Smucker, Lloyd",R,False,True,,Lloyd Smucker,0.0,1.0,,"2024,2022,2020,2018,2016",0,5,0.0,-0.5326530612244899,0.0,-0.2663265306122449,0.2663265306122449,0.45,3.0,0.5,0.11984693877551023,0.5,0.05992346938775511,Only R matched
PA-12,"Lee, Summer","Hayes, James",D,True,True,Summer Lee,James Hayes,1.0,1.0,"2024,2022",2024,2,1,-3.7030303030303027,3.9,-1.8515151515151513,3.9,-5.751515151515151,0.45,3.0,0.5,-2.588181818181818,1.0,-2.588181818181818,Both matched
PA-13,"Farnham, Beth","Joyce, John",R,True,True,Beth Farnham,John Joyce,1.0,1.0,2024,"2024,2020,2018",1,3,-0.05,0.08484848484848483,-0.05,0.04242424242424241,-0.09242424242424241,0.45,3.0,0.5,-0.04159090909090909,1.0,-0.04159090909090909,Both matched
PA-14,"Bradstock, Alan","Reschenthaler, Guy",R,False,True,,Guy Reschenthaler,0.0,1.0,,"2024,2020,2018",0,3,0.0,-1.8484848484848488,0.0,-0.9242424242424244,0.9242424242424244,0.45,3.0,0.5,0.415909090909091,0.5,0.2079545454545455,Only R matched
PA-15,"Bilger, Ray","Thompson, Glenn",R,False,True,,Glenn Thompson,0.0,1.0,,"2024,2022,2020,2018,2016,2014",0,6,0.0,0.15299999999999997,0.0,0.07649999999999998,-0.07649999999999998,0.45,3.0,0.5,-0.034425,0.5,-0.0172125,Only R matched
PA-16,"Wagner, Justin","Kelly, Mike",R,False,True,,Mike Kelly,0.0,1.0,,"2024,2022,2020,2018,2014",0,5,0.0,-1.101063829787234,0.0,-0.550531914893617,0.550531914893617,0.45,3.0,0.5,0.24773936170212765,0.5,0.12386968085106383,Only R matched
PA-17,"DeLuzio, Chris","Guy, Tony",D,True,False,Chris Deluzio,,1.0,0.0,"2024,2022",,2,0,0.8212121212121213,0.0,0.41060606060606064,0.0,0.41060606060606064,0.45,3.0,0.5,0.18477272727272728,0.5,0.09238636363636364,Only D matched
RI-1,,,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
RI-2,,,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
SC-1,"Lacore, Nancy","Honeycutt, Jenny Costa",R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
SC-2,"Khalifa, Zion","Wilson, Joe",R,False,True,,Joe Wilson,0.0,1.0,,"2024,2022,2020,2018,2016,2014",0,6,0.0,-0.642,0.0,-0.321,0.321,0.45,3.0,0.5,0.14445,0.5,0.072225,Only R matched
SC-3,"Lehmacher, Eunice","Biggs, Sherri",R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
SC-4,"McClain, Courtney","Timmons, William",R,False,True,,William Timmons,0.0,1.0,,"2024,2020,2018",0,3,0.0,-1.4151515151515153,0.0,-0.7075757575757576,0.7075757575757576,0.45,3.0,0.5,0.3184090909090909,0.5,0.15920454545454546,Only R matched
SC-5,"Dittmer, Mallory","Climer, Wes",R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
SC-6,"Clyburn, Jim","Peterson, John",D,True,False,Jim Clyburn,,1.0,0.0,"2024,2022,2020,2018,2016,2014",,6,0,-0.9709999999999999,0.0,-0.48549999999999993,0.0,-0.48549999999999993,0.45,3.0,0.5,-0.21847499999999997,0.5,-0.10923749999999999,Only D matched
SC-7,"Vincent, John","Fry, Russell",R,False,True,,Russell Fry,0.0,1.0,,"2024,2022",0,2,0.0,0.8575757575757577,0.0,0.42878787878787883,-0.42878787878787883,0.45,3.0,0.5,-0.1929545454545455,0.5,-0.09647727272727274,Only R matched
SD-AL,"Gronli, Nicole","Jackley, Marty",R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
