cycle,chamber,race_id,district_id,state,district,election_date,election_type,dem_candidate,gop_candidate,other_candidates,dem_vote_total,gop_vote_total,other_vote_total,total_vote,dem_vote_share,gop_vote_share,actual_dem_margin,actual_winner,has_dem_candidate,has_gop_candidate,major_party_contested,named_candidate_count,named_dem_count,named_gop_count,named_other_count,general_election_party_structure,uncontested,uncontested_dem,uncontested_gop,include_in_major_party_margin_scoring,special_handling_notes,source_name,source_url,retrieved_date,dem_candidate_join_name,dem_candidate_uid,dem_fec_candidate_id,dem_principal_campaign_committee_id,dem_fec_status,dem_is_incumbent,dem_is_challenger,dem_is_open_seat_candidate,dem_fec_candidate_status,dem_match_method,dem_match_score,gop_candidate_join_name,gop_candidate_uid,gop_fec_candidate_id,gop_principal_campaign_committee_id,gop_fec_status,gop_is_incumbent,gop_is_challenger,gop_is_open_seat_candidate,gop_fec_candidate_status,gop_match_method,gop_match_score,incumbency_status,open_seat,incumbent_party,incumbency_data_complete,district_pres_margin_dem,boundary_compatibility,presidential_baseline_available,presidential_result_year,boundary_cycle,national_environment_margin_dem,environment_multiplier,district_elasticity,state_environment_adjustment_dem,incumbency_adjustment_dem,candidate_quality_adjustment_dem,special_adjustment_dem,polling_adjustment_dem,historical_input_status,characteristics_elasticity,characteristics_elasticity_raw_prediction,characteristics_elasticity_model_alpha,characteristics_model_training_match,characteristics_elasticity_method,characteristics_elasticity_limitations,elasticity_source,elasticity_match_status
2022,House,NC-14,NC-14,NC,14,2022-11-08,General,JEFF JACKSON,PAT HARRIGAN,,148738,109014,0,257752,57.70585679257581,42.29414320742419,15.411713585151618,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,JEFF JACKSON,HOUSE_2022_NC_14_D_JEFF_JACKSON,H2NC14076,C00767400,O,False,False,True,C,high_confidence_automatic,100.0,PAT HARRIGAN,HOUSE_2022_NC_14_R_PAT_HARRIGAN,,,,False,False,False,,unmatched,0.0,confirmed_open,True,,True,16.4,authoritative_2022_boundary,True,2020,2022,,,1.3880051807062888,,,,,,presidential_baseline_ready,1.3880051807062888,1.28862155502037,300.0,False,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_without_historical_label_target
2022,House,ND-AL,ND-AL,ND,AL,2022-11-08,General,,KELLY ARMSTRONG,CARA MUND,0,148399,90187,238586,0.0,62.19937464897354,-62.19937464897354,R,False,True,False,2,0,1,1,R_vs_Other,False,False,False,False,Nonstandard general-election party structure: R_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,,,,,,False,,,,,,KELLY ARMSTRONG,HOUSE_2022_ND_AL_R_KELLY_ARMSTRONG,H8ND00096,C00670547,I,True,False,False,C,high_confidence_automatic,100.0,confirmed_incumbent_running,False,R,True,-33.5,authoritative_2022_boundary,True,2020,2022,,,1.19649530574165,,,,,,presidential_baseline_ready,1.19649530574165,1.1108241257967175,300.0,False,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_without_historical_label_target
2022,House,NE-1,NE-1,NE,1,2022-11-08,General,PATTY PANSING BROOKS,MIKE FLOOD,,93929,129236,0,223165,42.08948535836713,57.91051464163287,-15.821029283265744,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,PATTY PANSING BROOKS,HOUSE_2022_NE_1_D_PATTY_PANSING_BROOKS,H2NE01092,C00794065,C,False,True,False,C,high_confidence_automatic,100.0,MIKE FLOOD,HOUSE_2022_NE_1_R_MIKE_FLOOD,H2NE01118,C00801241,I,True,False,False,C,high_confidence_automatic,100.0,confirmed_incumbent_running,False,R,True,-11.1,authoritative_2022_boundary,True,2020,2022,,,1.0969402240303088,,,,,,presidential_baseline_ready,1.0969402240303088,1.0183973640033874,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NE-2,NE-2,NE,2,2022-11-08,General,TONY VARGAS,DON BACON,,106807,112663,0,219470,48.66587688522349,51.33412311477651,-2.6682462295530143,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,TONY VARGAS,HOUSE_2022_NE_2_D_TONY_VARGAS,H2NE02132,C00784371,C,False,True,False,C,high_confidence_automatic,95.0,DON BACON,HOUSE_2022_NE_2_R_DON_BACON,H6NE02125,C00575167,I,True,False,False,C,high_confidence_automatic,88.75,confirmed_incumbent_running,False,R,True,6.3,authoritative_2022_boundary,True,2020,2022,,,1.2343407487816334,,,,,,presidential_baseline_ready,1.2343407487816334,1.1459597681837312,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NE-3,NE-3,NE,3,2022-11-08,General,DAVID J ELSE,ADRIAN SMITH,"MARK ELWORTH, JR",34836,172700,13016,220552,15.794914577968008,78.30352932641735,-62.50861474844935,R,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,DAVID J ELSE,HOUSE_2022_NE_3_D_DAVID_J_ELSE,H0NE03217,C00738823,C,False,True,False,N,high_confidence_automatic,100.0,ADRIAN SMITH,HOUSE_2022_NE_3_R_ADRIAN_SMITH,H6NE03115,C00412890,I,True,False,False,C,high_confidence_automatic,100.0,confirmed_incumbent_running,False,R,True,-51.8,authoritative_2022_boundary,True,2020,2022,,,1.2010965486974536,,,,,,presidential_baseline_ready,1.2010965486974536,1.115095911619388,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NH-1,NH-1,NH,1,2022-11-08,General,CHRIS PAPPAS,KAROLINE LEAVITT,SCATTER,167391,142229,342,309962,54.0037165846136,45.885947309670215,8.117769274943381,D,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,CHRIS PAPPAS,HOUSE_2022_NH_1_D_CHRIS_PAPPAS,H8NH01210,C00660464,I,True,False,False,C,high_confidence_automatic,100.0,KAROLINE LEAVITT,HOUSE_2022_NH_1_R_KAROLINE_LEAVITT,H2NH01270,C00784884,C,False,True,False,C,high_confidence_automatic,100.0,confirmed_incumbent_running,False,D,True,5.9,authoritative_2022_boundary,True,2020,2022,,,0.8397844659375587,,,,,,presidential_baseline_ready,0.8397844659375587,0.7796544129811871,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NH-2,NH-2,NH,2,2022-11-08,General,ANN M KUSTER,ROBERT BURNS,SCATTER,171636,135579,369,307584,55.80134207240949,44.07869069912609,11.722651373283396,D,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,ANN M KUSTER,HOUSE_2022_NH_2_D_ANN_M_KUSTER,H0NH02181,C00462861,I,True,False,False,C,high_confidence_automatic,92.5,ROBERT BURNS,HOUSE_2022_NH_2_R_ROBERT_BURNS,H2NH00025,C00779918,C,False,True,False,C,high_confidence_automatic,95.0,confirmed_incumbent_running,False,D,True,8.8,authoritative_2022_boundary,True,2020,2022,,,0.8268378409616443,,,,,,presidential_baseline_ready,0.8268378409616443,0.7676347892502158,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NJ-1,NJ-1,NJ,1,2022-11-08,General,DONALD NORCROSS,CLAIRE GUSTAFSON,PATRICIA KLINE | ISAIAH FLETCHER | ALLEN J CANNON,139559,78794,5531,223884,62.33540583516464,35.19411838273392,27.141287452430724,D,True,True,True,5,1,1,3,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,DONALD NORCROSS,HOUSE_2022_NJ_1_D_DONALD_NORCROSS,H4NJ01084,C00558320,I,True,False,False,C,high_confidence_automatic,95.0,CLAIRE GUSTAFSON,HOUSE_2022_NJ_1_R_CLAIRE_GUSTAFSON,H4NJ01118,C00771550,C,False,True,False,C,high_confidence_automatic,95.0,confirmed_incumbent_running,False,D,True,24.4,authoritative_2022_boundary,True,2020,2022,,,1.3154384306595268,,,,,,presidential_baseline_ready,1.3154384306595268,1.2212507126144003,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NJ-2,NJ-2,NJ,2,2022-11-08,General,TIM ALEXANDER,JEFFERSON VAN DREW,MICHAEL GALLO | ANTHONY PARISI SANCHEZ,94522,139217,2745,236484,39.969723110231556,58.86952182811522,-18.899798717883662,R,True,True,True,4,1,1,2,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,TIM ALEXANDER,HOUSE_2022_NJ_2_D_TIM_ALEXANDER,H2NJ02193,C00767350,C,False,True,False,C,high_confidence_automatic,88.75,JEFFERSON VAN DREW,HOUSE_2022_NJ_2_R_JEFFERSON_VAN_DREW,H8NJ02166,C00661868,I,True,False,False,C,probable_automatic,74.5,confirmed_incumbent_running,False,R,True,-4.9,authoritative_2022_boundary,True,2020,2022,,,1.3384508575226168,,,,,,presidential_baseline_ready,1.3384508575226168,1.2426154090156185,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NJ-3,NJ-3,NJ,3,2022-11-08,General,ANDY KIM,BOB HEALEY,CHRISTOPHER RUSSOMANNO | GREGORY M SOBOCINSKI,150498,118415,2463,271376,55.45737279641531,43.63503036377572,11.822342432639584,D,True,True,True,4,1,1,2,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,ANDY KIM,HOUSE_2022_NJ_3_D_ANDY_KIM,H8NJ03206,C00648220,I,True,False,False,C,high_confidence_automatic,100.0,BOB HEALEY,HOUSE_2022_NJ_3_R_BOB_HEALEY,H2NJ03258,C00793646,C,False,True,False,C,high_confidence_automatic,90.0,confirmed_incumbent_running,False,D,True,14.0,authoritative_2022_boundary,True,2020,2022,,,1.303561870240369,,,,,,presidential_baseline_ready,1.303561870240369,1.2102245349254666,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NJ-4,NJ-4,NJ,4,2022-11-08,General,MATTHEW JENKINS,CHRISTOPHER H SMITH,JASON CULLEN | DAVID SCHMIDT | HANK SCHROEDER | PAM DANIELS,81233,173288,4441,258962,31.368695020891096,66.9163815540504,-35.54768653315931,R,True,True,True,6,1,1,4,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,MATTHEW JENKINS,HOUSE_2022_NJ_4_D_MATTHEW_JENKINS,H2NJ04215,C00804831,C,False,True,False,C,high_confidence_automatic,100.0,CHRISTOPHER H SMITH,HOUSE_2022_NJ_4_R_CHRISTOPHER_H_SMITH,H8NJ04014,C00096412,I,True,False,False,C,high_confidence_automatic,100.0,confirmed_incumbent_running,False,R,True,-22.4,authoritative_2022_boundary,True,2020,2022,,,1.335499617166212,,,,,,presidential_baseline_ready,1.335499617166212,1.2398754826881286,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NJ-5,NJ-5,NJ,5,2022-11-08,General,JOSH GOTTHEIMER,FRANK T PALLOTTA,JEREMY MARCUS | TREVOR JAMES FERRIGNO | LOUIS VELLUCCI,145559,117873,2511,265943,54.73315710509395,44.32265560665255,10.410501498441397,D,True,True,True,5,1,1,3,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,JOSH GOTTHEIMER,HOUSE_2022_NJ_5_D_JOSH_GOTTHEIMER,H6NJ05171,C00573949,I,True,False,False,C,high_confidence_automatic,100.0,FRANK T PALLOTTA,HOUSE_2022_NJ_5_R_FRANK_T_PALLOTTA,H0NJ05174,C00706275,C,False,True,False,C,high_confidence_automatic,95.0,confirmed_incumbent_running,False,D,True,12.4,authoritative_2022_boundary,True,2020,2022,,,1.5168184352168763,,,,,,presidential_baseline_ready,1.5168184352168763,1.4082115526961738,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NJ-6,NJ-6,NJ,6,2022-11-08,General,"FRANK PALLONE, JR",SUSAN M KILEY,TARA FISHER | INDER JIT SONI | ERIC ANTISELL,106238,75839,2842,184919,57.45110021144393,41.01201066412862,16.439089547315312,D,True,True,True,5,1,1,3,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,"FRANK PALLONE, JR",HOUSE_2022_NJ_6_D_FRANK_PALLONE,H8NJ03073,C00226928,I,True,False,False,F,high_confidence_automatic,100.0,SUSAN M KILEY,HOUSE_2022_NJ_6_R_SUSAN_M_KILEY,H2NJ06228,C00800557,C,False,True,False,C,high_confidence_automatic,100.0,confirmed_incumbent_running,False,D,True,19.2,authoritative_2022_boundary,True,2020,2022,,,1.3129671524863376,,,,,,presidential_baseline_ready,1.3129671524863376,1.2189563823289742,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NJ-7,NJ-7,NJ,7,2022-11-08,General,TOM MALINOWSKI,"THOMAS H KEAN, JR",,150701,159392,0,310093,48.59864621258784,51.40135378741216,-2.802707574824327,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,TOM MALINOWSKI,HOUSE_2022_NJ_7_D_TOM_MALINOWSKI,H8NJ07223,C00656686,I,True,False,False,C,high_confidence_automatic,100.0,"THOMAS H KEAN, JR",HOUSE_2022_NJ_7_R_THOMAS_H_KEAN,H0NJ07261,C00703058,C,False,True,False,C,high_confidence_automatic,100.0,confirmed_incumbent_running,False,D,True,3.9,authoritative_2022_boundary,True,2020,2022,,,1.5893472676971634,,,,,,presidential_baseline_ready,1.5893472676971634,1.4755471925004868,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NJ-8,NJ-8,NJ,8,2022-11-08,General,ROBERT J MENENDEZ,MARCOS ARROYO,JOANNE KUNIANSKY | DAN DELANEY | DAVID W COOK | PABLO OLIVERA | JOHN V SALIERNO,78382,24957,3134,106473,73.6167854761301,23.439745287537686,50.177040188592414,D,True,True,True,7,1,1,5,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,ROBERT J MENENDEZ,HOUSE_2022_NJ_8_D_ROBERT_J_MENENDEZ,H2NJ08232,C00799767,O,False,False,True,C,high_confidence_automatic,100.0,MARCOS ARROYO,HOUSE_2022_NJ_8_R_MARCOS_ARROYO,H2NJ08299,,O,False,False,True,N,high_confidence_automatic,100.0,confirmed_open,True,,True,45.3,authoritative_2022_boundary,True,2020,2022,,,1.0753830445095396,,,,,,presidential_baseline_ready,1.0753830445095396,0.998383716661112,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NJ-9,NJ-9,NJ,9,2022-11-08,General,"BILL PASCRELL, JR",BILLY PREMPEH,LEA SHERMAN | SEAN ARMSTRONG,82457,65365,2162,149984,54.97719756774056,43.581315340302965,11.395882227437593,D,True,True,True,4,1,1,2,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,"BILL PASCRELL, JR",HOUSE_2022_NJ_9_D_BILL_PASCRELL,H6NJ08118,C00313510,I,True,False,False,C,high_confidence_automatic,88.75,BILLY PREMPEH,HOUSE_2022_NJ_9_R_BILLY_PREMPEH,H0NJ09200,C00739581,C,False,True,False,C,high_confidence_automatic,88.75,confirmed_incumbent_running,False,D,True,18.9,authoritative_2022_boundary,True,2020,2022,,,1.5553799323329422,,,,,,presidential_baseline_ready,1.5553799323329422,1.4440119784210494,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NJ-10,NJ-10,NJ,10,2022-11-08,General,"DONALD M PAYNE, JR",DAVID H PINCKNEY,"CYNTHIA A JOHNSON | KENDAL LUDDEN | CLENARD HOWARD CHILDRESS, JR",100710,25993,3004,129707,77.64422891594131,20.039781970132683,57.60444694580863,D,True,True,True,5,1,1,3,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,"DONALD M PAYNE, JR",HOUSE_2022_NJ_10_D_DONALD_M_PAYNE,H2NJ10154,C00519355,I,True,False,False,C,high_confidence_automatic,100.0,DAVID H PINCKNEY,HOUSE_2022_NJ_10_R_DAVID_H_PINCKNEY,H0NJ10133,,C,False,True,False,N,high_confidence_automatic,95.0,confirmed_incumbent_running,False,D,True,62.0,authoritative_2022_boundary,True,2020,2022,,,0.8305544105042755,,,,,,presidential_baseline_ready,0.8305544105042755,0.7710852458406802,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NJ-11,NJ-11,NJ,11,2022-11-08,General,MIKIE SHERRILL,PAUL DEGROOT,JOSEPH BIASCO,161436,109952,2276,273664,58.99058699719364,40.177736202058,18.81285079513564,D,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,MIKIE SHERRILL,HOUSE_2022_NJ_11_D_MIKIE_SHERRILL,H8NJ11142,C00640003,I,True,False,False,C,high_confidence_automatic,100.0,PAUL DEGROOT,HOUSE_2022_NJ_11_R_PAUL_DEGROOT,H2NJ11186,C00790865,C,False,True,False,C,high_confidence_automatic,100.0,confirmed_incumbent_running,False,D,True,16.9,authoritative_2022_boundary,True,2020,2022,,,1.472005401824987,,,,,,presidential_baseline_ready,1.472005401824987,1.3666072117489363,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NJ-12,NJ-12,NJ,12,2022-11-08,General,BONNIE WATSON COLEMAN,DARIUS MAYFIELD,C LYNN GENRICH,125127,71175,1925,198227,63.12308615879774,35.90580496097908,27.21728119781866,D,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,BONNIE WATSON COLEMAN,HOUSE_2022_NJ_12_D_BONNIE_WATSON_COLEMAN,H4NJ12149,C00558437,I,True,False,False,C,high_confidence_automatic,100.0,DARIUS MAYFIELD,HOUSE_2022_NJ_12_R_DARIUS_MAYFIELD,H2NJ12127,C00766519,C,False,True,False,C,high_confidence_automatic,100.0,confirmed_incumbent_running,False,D,True,34.4,authoritative_2022_boundary,True,2020,2022,,,1.0968143594705624,,,,,,presidential_baseline_ready,1.0968143594705624,1.0182805115687157,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NM-1,NM-1,NM,1,2022-11-08,General,MELANIE A STANSBURY,MICHELLE GARCIA HOLMES,,156462,124151,58,280671,55.74569513772353,44.233640098193256,11.512055039530267,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,MELANIE A STANSBURY,HOUSE_2022_NM_1_D_MELANIE_A_STANSBURY,H2NM01144,C00765099,C,False,True,False,C,high_confidence_automatic,95.0,MICHELLE GARCIA HOLMES,HOUSE_2022_NM_1_R_MICHELLE_GARCIA_HOLMES,H0NM01189,C00724245,C,False,True,False,C,high_confidence_automatic,100.0,unresolved,,,False,14.4,authoritative_2022_boundary,True,2020,2022,,,0.7641705783041217,,,,,,presidential_baseline_ready,0.7641705783041217,0.7094546134287432,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NM-2,NM-2,NM,2,2022-11-08,General,GABRIEL VASQUEZ,YVETTE HERRELL,,96986,95636,0,192673,50.33709964551338,49.636430636363166,0.7006690091502182,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,GABRIEL VASQUEZ,HOUSE_2022_NM_2_D_GABRIEL_VASQUEZ,H2NM02191,C00789404,C,False,True,False,C,high_confidence_automatic,100.0,YVETTE HERRELL,HOUSE_2022_NM_2_R_YVETTE_HERRELL,H8NM02156,C00655571,I,True,False,False,C,high_confidence_automatic,92.0,confirmed_incumbent_running,False,R,True,5.9,authoritative_2022_boundary,True,2020,2022,,,0.9408674230154124,,,,,,presidential_baseline_ready,0.9408674230154124,0.8734996515626736,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NM-3,NM-3,NM,3,2022-11-08,General,TERESA LEGER FERNANDEZ,ALEXIS MARTINEZ JOHNSON,,134217,96565,0,230782,58.157481952665286,41.842518047334714,16.314963905330572,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,TERESA LEGER FERNANDEZ,HOUSE_2022_NM_3_D_TERESA_LEGER_FERNANDEZ,H0NM03102,C00704049,I,True,False,False,C,high_confidence_automatic,100.0,ALEXIS MARTINEZ JOHNSON,HOUSE_2022_NM_3_R_ALEXIS_MARTINEZ_JOHNSON,H2NM03173,C00801753,C,False,True,False,C,high_confidence_automatic,100.0,confirmed_incumbent_running,False,D,True,10.8,authoritative_2022_boundary,True,2020,2022,,,0.7801949141038549,,,,,,presidential_baseline_ready,0.7801949141038549,0.7243315784454828,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NV-1,NV-1,NV,1,2022-11-08,General,DINA TITUS,MARK ROBERTSON,KEN CAVANAUGH,115700,103115,5534,224349,51.5714355758216,45.96187190493383,5.609563670887769,D,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,DINA TITUS,HOUSE_2022_NV_1_D_DINA_TITUS,H8NV03036,C00499467,I,True,False,False,C,high_confidence_automatic,100.0,MARK ROBERTSON,HOUSE_2022_NV_1_R_MARK_ROBERTSON,H2NV03153,C00765891,C,False,True,False,C,high_confidence_automatic,100.0,confirmed_incumbent_running,False,D,True,8.5,authoritative_2022_boundary,True,2020,2022,,,1.0369853228252426,,,,,,presidential_baseline_ready,1.0369853228252426,0.9627353397574464,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,NV-2,NV-2,NV,2,2022-11-08,General,ELIZABETH MERCEDES KRAUSE,MARK E AMODEI,RUSSELL BEST | DARRYL BABER,117371,185467,7660,310498,37.80088760636139,59.73210777525137,-21.931220168889975,R,True,True,True,4,1,1,2,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,ELIZABETH MERCEDES KRAUSE,HOUSE_2022_NV_2_D_ELIZABETH_MERCEDES_KRAUSE,H2NV02551,C00811927,C,False,True,False,C,probable_automatic,70.0,MARK E AMODEI,HOUSE_2022_NV_2_R_MARK_E_AMODEI,H2NV02395,C00496760,I,True,False,False,C,high_confidence_automatic,92.5,confirmed_incumbent_running,False,R,True,-11.0,authoritative_2022_boundary,True,2020,2022,,,0.8527860749626803,,,,,,presidential_baseline_ready,0.8527860749626803,0.7917250838062007,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
