district_id,district_partisan_baseline_dem_before,district_environment_adjustment_dem_before,state_environment_adjustment_dem_before,incumbency_adjustment_dem_before,candidate_quality_adjustment_dem_before,special_adjustment_dem_before,poll_spillover_adjustment_dem_before,fundamentals_margin_dem_before,polling_margin_dem_before,poll_count_before,model_margin_dem_before,dem_win_probability_before,district_partisan_baseline_dem_after,district_environment_adjustment_dem_after,state_environment_adjustment_dem_after,incumbency_adjustment_dem_after,candidate_quality_adjustment_dem_after,special_adjustment_dem_after,poll_spillover_adjustment_dem_after,fundamentals_margin_dem_after,polling_margin_dem_after,poll_count_after,model_margin_dem_after,dem_win_probability_after,district_partisan_baseline_dem_change,district_environment_adjustment_dem_change,state_environment_adjustment_dem_change,incumbency_adjustment_dem_change,candidate_quality_adjustment_dem_change,special_adjustment_dem_change,poll_spillover_adjustment_dem_change,fundamentals_margin_dem_change,polling_margin_dem_change,poll_count_change,model_margin_dem_change,dem_win_probability_change
IL-16,-22.645999999999997,4.050000000000001,0.0,-1.5,-0.4672629310344829,0.0,0.0092692358228617,-20.553993695211616,,0,-20.553993695211616,0.0315029081635885,-22.645999999999997,4.050000000000001,0.0,-1.5,-0.4672629310344829,0.0,0.0092692358228617,-20.553993695211616,,0,-20.553993695211616,0.00656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0249429081635885
IL-17,5.394,5.4,0.0,1.5,0.0197727272727272,0.0,0.0029379809397838,12.316710708212511,,0,12.316710708212511,0.8862287370416692,5.394,5.4,0.0,1.5,0.0197727272727272,0.0,0.0029379809397838,12.316710708212511,,0,12.316710708212511,0.93149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.04526126295833088
IN-1,2.4239999999999995,6.75,0.0,1.5,0.1848018292682926,0.0,-0.0033485283550528,10.85545330091324,,0,10.85545330091324,0.8592702643728736,2.4239999999999995,6.75,0.0,1.5,0.1848018292682926,0.0,-0.0033485283550528,10.85545330091324,,0,10.85545330091324,0.90479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.04551973562712641
IN-2,-25.565999999999995,4.590000000000001,0.0,-1.5,-0.0809659090909091,0.0,0.0038100637836758,-22.55315584530723,,0,-22.55315584530723,0.0227793219430311,-25.565999999999995,4.590000000000001,0.0,-1.5,-0.0809659090909091,0.0,0.0038100637836758,-22.55315584530723,,0,-22.55315584530723,0.00331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0194693219430311
IN-3,-31.396,3.510000000000001,0.0,-1.5,-0.1896428571428571,0.0,0.004393935331476,-29.57124892181138,,0,-29.57124892181138,0.0071850523310615,-31.396,3.510000000000001,0.0,-1.5,-0.1896428571428571,0.0,0.004393935331476,-29.57124892181138,,0,-29.57124892181138,0.00026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0069250523310615
IN-4,-29.826,3.510000000000001,0.0,-1.5,-0.0566168478260869,0.0,0.008523034966188,-27.8640938128599,,0,-27.8640938128599,0.0095273500775782,-29.826,3.510000000000001,0.0,-1.5,-0.0566168478260869,0.0,0.008523034966188,-27.8640938128599,,0,-27.8640938128599,0.00044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0090873500775782
IN-5,-16.796,5.670000000000001,0.0,-1.5,0.0107012195121951,0.0,0.0032932723274229,-12.61200550816038,,0,-12.61200550816038,0.1089024946189986,-16.796,5.670000000000001,0.0,-1.5,0.0107012195121951,0.0,0.0032932723274229,-12.61200550816038,,0,-12.61200550816038,0.06486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.044042494618998604
IN-6,-33.04600000000001,3.510000000000001,0.0,-1.5,0.073125,0.0,0.008191843546588,-30.954683156453417,,0,-30.954683156453417,0.0057139530064036,-33.04600000000001,3.510000000000001,0.0,-1.5,0.073125,0.0,0.008191843546588,-30.954683156453417,,0,-30.954683156453417,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0056239530064036
IN-7,41.394,2.9700000000000006,0.0,1.5,-0.1723660714285714,0.0,0.0025824578621835,45.69421638643361,,0,45.69421638643361,0.9995075882317264,41.394,2.9700000000000006,0.0,1.5,-0.1723660714285714,0.0,0.0025824578621835,45.69421638643361,,0,45.69421638643361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0004924117682736373
IN-8,-35.696,3.510000000000001,0.0,-1.5,-0.225,0.0,0.0038291246016011,-33.9071708753984,,0,-33.9071708753984,0.0035010151700215,-35.696,3.510000000000001,0.0,-1.5,-0.225,0.0,0.0038291246016011,-33.9071708753984,,0,-33.9071708753984,3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0034710151700215
IN-9,-29.805999999999997,3.510000000000001,0.0,-1.5,0.0484090909090909,0.0,0.0045151986023394,-27.74307571048857,,0,-27.74307571048857,0.0097195780377785,-29.805999999999997,3.510000000000001,0.0,-1.5,0.0484090909090909,0.0,0.0045151986023394,-27.74307571048857,,0,-27.74307571048857,0.00041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0093095780377785
IA-1,-7.1259999999999994,5.4,0.0,-1.5,0.3790178571428571,0.0,0.0081476320253403,-2.8388345108318016,,0,-2.8388345108318016,0.3838735338744496,-7.1259999999999994,5.4,0.0,-1.5,0.3790178571428571,0.0,0.0081476320253403,-2.8388345108318016,,0,-2.8388345108318016,0.36617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.017703533874449617
IA-2,-8.626000000000001,5.4,0.0,0.0,0.0,0.0,0.0082214831778798,-3.217778516822121,,0,-3.217778516822121,0.369049549294506,-8.626000000000001,5.4,0.0,0.0,0.0,0.0,0.0082214831778798,-3.217778516822121,,0,-3.217778516822121,0.34899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.020059549294505985
IA-3,-3.506000000000002,5.940000000000001,0.0,-1.5,0.1989204545454545,0.0,0.0076186808350422,1.140539135380496,,0,1.140539135380496,0.5473798804987543,-3.506000000000002,5.940000000000001,0.0,-1.5,0.1989204545454545,0.0,0.0076186808350422,1.140539135380496,,0,1.140539135380496,0.55514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.007760119501245666
IA-4,-30.126,3.510000000000001,0.0,0.0,0.0,0.0,0.0044907934157506,-26.611509206584245,,0,-26.611509206584245,0.0117132578061416,-30.126,3.510000000000001,0.0,0.0,0.0,0.0,0.0044907934157506,-26.611509206584245,,0,-26.611509206584245,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0111132578061416
KS-1,-31.096,2.9700000000000006,0.0,0.0,0.0,0.0,0.0067255455840908,-28.11927445441591,,0,-28.11927445441591,0.0091342701731525,-31.096,2.9700000000000006,0.0,0.0,0.0,0.0,0.0067255455840908,-28.11927445441591,,0,-28.11927445441591,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0088342701731525
KS-2,-18.985999999999997,4.32,0.0,0.0,0.0,0.0,0.0,-14.665999999999997,,0,-14.665999999999997,0.07985393037574,-18.985999999999997,4.32,0.0,0.0,0.0,0.0,0.0,-14.665999999999997,,0,-14.665999999999997,0.03798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.04187393037574
KS-3,3.914,6.21,0.0,0.0,0.0,0.0,-0.0094931777803088,10.11450682221969,,0,10.11450682221969,0.8436645754800262,3.914,6.21,0.0,0.0,0.0,0.0,-0.0094931777803088,10.11450682221969,,0,10.11450682221969,0.88802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.044355424519973874
KS-4,-23.126,3.51,0.0,0.0,0.0,0.0,0.0037789225142327,-19.612221077485767,,0,-19.612221077485767,0.0366605882816839,-23.126,3.51,0.0,0.0,0.0,0.0,0.0037789225142327,-19.612221077485767,,0,-19.612221077485767,0.0087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0279605882816839
KY-1,-46.22599999999999,2.9700000000000006,0.0,-1.5,0.0414413265306122,0.0,0.0,-44.714558673469384,,0,-44.714558673469384,0.0005796962433869,-46.22599999999999,2.9700000000000006,0.0,-1.5,0.0414413265306122,0.0,0.0,-44.714558673469384,,0,-44.714558673469384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0005796962433869
KY-2,-40.166,2.9700000000000006,0.0,-1.5,-0.1014893617021276,0.0,0.0,-38.79748936170213,,0,-38.79748936170213,0.0015526345703991,-40.166,2.9700000000000006,0.0,-1.5,-0.1014893617021276,0.0,0.0,-38.79748936170213,,0,-38.79748936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0015526345703991
KY-3,19.613999999999997,2.9700000000000006,0.0,1.5,0.1864772727272727,0.0,0.0,24.27047727272727,,0,24.27047727272727,0.9827929544268912,19.613999999999997,2.9700000000000006,0.0,1.5,0.1864772727272727,0.0,0.0,24.27047727272727,,0,24.27047727272727,0.99823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.015437045573108765
KY-4,-34.965999999999994,2.9700000000000006,0.0,0.0,0.0,0.0,0.0062095106465438,-31.989790489353453,,0,-31.989790489353453,0.0048128961606146,-34.965999999999994,2.9700000000000006,0.0,0.0,0.0,0.0,0.0062095106465438,-31.989790489353453,,0,-31.989790489353453,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0047728961606146
KY-5,-62.82599999999999,2.9700000000000006,0.0,-1.5,-0.0202083333333333,0.0,0.0,-61.37620833333333,,0,-61.37620833333333,3.609326953516796e-05,-62.82599999999999,2.9700000000000006,0.0,-1.5,-0.0202083333333333,0.0,0.0,-61.37620833333333,,0,-61.37620833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-3.609326953516796e-05
KY-6,-14.105999999999998,4.050000000000001,0.0,0.0,0.0,0.0,0.0069395696218983,-10.049060430378098,-4.5,1,-10.049060430378098,0.1577794950417553,-14.105999999999998,4.050000000000001,0.0,0.0,0.0,0.0,0.0069395696218983,-10.049060430378098,-4.5,1,-9.743168474153505,0.11704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.30589195622459364,-0.04073949504175531
LA-1,-38.946,4.050000000000001,0.0,0.0,0.0,0.0,0.0,-34.896,,0,-34.896,0.0029706482932644,-38.946,4.050000000000001,0.0,0.0,0.0,0.0,0.0,-34.896,,0,-34.896,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0029506482932644
LA-2,48.774,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,51.744,,0,51.744,0.9998202924451688,48.774,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,51.744,,0,51.744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.00017970755483120993
LA-3,-35.336,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,-32.366,,0,-32.366,0.0045217088337798,-35.336,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,-32.366,,0,-32.366,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0044317088337798
LA-4,-33.216,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,-30.246,,0,-30.246,0.0064257208837093,-33.216,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,-30.246,,0,-30.246,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.006225720883709301
LA-5,-32.806000000000004,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,-29.83600000000001,,0,-29.83600000000001,0.0068770365147101,-32.806000000000004,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,-29.83600000000001,,0,-29.83600000000001,0.00011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0067670365147101
LA-6,-32.196,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,-29.226,,0,-29.226,0.0076073798981964,-32.196,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,-29.226,,0,-29.226,0.00026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0073473798981964
ME-1,21.793999999999997,2.9700000000000006,0.0,1.5,-0.05445,0.0,-0.0014269038258267,26.20812309617417,,0,26.20812309617417,0.9874823690507548,21.793999999999997,2.9700000000000006,0.0,1.5,-0.05445,0.0,-0.0014269038258267,26.20812309617417,,0,26.20812309617417,0.99907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.011587630949245198
ME-2,-8.786,4.050000000000001,0.0,0.0,0.0,0.0,0.0063854142973622,-4.729614585702636,,0,-4.729614585702636,0.312540448502269,-8.786,4.050000000000001,0.0,0.0,0.0,0.0,0.0063854142973622,-4.729614585702636,,0,-4.729614585702636,0.28549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.027050448502268953
MD-1,-16.386,3.7800000000000007,0.0,0.0,0.0672704081632653,0.0,-0.0058421595114901,-12.544571751348222,,0,-12.544571751348222,0.1099979576636007,-16.386,3.7800000000000007,0.0,0.0,0.0672704081632653,0.0,-0.0058421595114901,-12.544571751348222,,0,-12.544571751348222,0.06641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0435879576636007
MD-2,18.684,4.59,0.0,0.0,-0.4724999999999999,0.0,-0.0080333951235689,22.793466604876432,,0,22.793466604876432,0.978095411782581,18.684,4.59,0.0,0.0,-0.4724999999999999,0.0,-0.0080333951235689,22.793466604876432,,0,22.793466604876432,0.99708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.018984588217418996
MD-3,23.734,4.59,0.0,0.0,-0.073125,0.0,-0.007650852498637,28.24322414750136,,0,28.24322414750136,0.9910508210466618,23.734,4.59,0.0,0.0,-0.073125,0.0,-0.007650852498637,28.24322414750136,,0,28.24322414750136,0.99962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.008569178953338197
MD-4,75.114,2.9700000000000006,0.0,0.0,-0.1746590909090909,0.0,-0.007650852498637,77.90169005659227,,0,77.90169005659227,0.9999977023353194,75.114,2.9700000000000006,0.0,0.0,-0.1746590909090909,0.0,-0.007650852498637,77.90169005659227,,0,77.90169005659227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,2.2976646806283085e-06
MD-5,33.754,4.050000000000001,0.0,0.0,-0.3375000000000001,0.0,-0.007650852498637,37.45884914750137,,0,37.45884914750137,0.9980600311787984,33.754,4.050000000000001,0.0,0.0,-0.3375000000000001,0.0,-0.007650852498637,37.45884914750137,,0,37.45884914750137,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0019299688212016664
MD-6,6.624000000000001,5.13,0.0,0.0,0.045,0.0,-0.0117241663689114,11.78727583363109,,0,11.78727583363109,0.8770240893707724,6.624000000000001,5.13,0.0,0.0,0.045,0.0,-0.0117241663689114,11.78727583363109,,0,11.78727583363109,0.92225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.04522591062922765
MD-7,59.644,2.9700000000000006,0.0,0.0,0.3282954545454545,0.0,-0.007650852498637,62.934644602046816,,0,62.934644602046816,0.999972162743464,59.644,2.9700000000000006,0.0,0.0,0.3282954545454545,0.0,-0.007650852498637,62.934644602046816,,0,62.934644602046816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,2.7837256535989674e-05
MD-8,57.384,4.860000000000001,0.0,0.0,-0.9578571428571429,0.0,-0.0122413639978192,61.27390149314504,,0,61.27390149314504,0.9999632860450076,57.384,4.860000000000001,0.0,0.0,-0.9578571428571429,0.0,-0.0122413639978192,61.27390149314504,,0,61.27390149314504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,3.67139549923845e-05
MA-1,15.834,4.32,0.0,0.0,0.0,0.0,0.0,20.154,,0,20.154,0.966398319251531,15.834,4.32,0.0,0.0,0.0,0.0,0.0,20.154,,0,20.154,0.99247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.026071680748468995
MA-2,25.424,3.78,0.0,0.0,0.0,0.0,0.0,29.204,,0,29.204,0.9923648885370872,25.424,3.78,0.0,0.0,0.0,0.0,0.0,29.204,,0,29.204,0.99977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0074051114629128945
MA-3,21.043999999999997,4.32,0.0,0.0,0.0,0.0,0.0,25.363999999999997,,0,25.363999999999997,0.9856185939612576,21.043999999999997,4.32,0.0,0.0,0.0,0.0,0.0,25.363999999999997,,0,25.363999999999997,0.99893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.013311406038742368
MA-4,21.904,4.32,0.0,0.0,0.0,0.0,-0.0014269038258267,26.222573096174173,,0,26.222573096174173,0.9875121033911788,21.904,4.32,0.0,0.0,0.0,0.0,-0.0014269038258267,26.222573096174173,,0,26.222573096174173,0.99892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.011407896608821244
MA-5,46.394,3.78,0.0,0.0,0.0,0.0,-0.007650852498637,50.16634914750136,,0,50.16634914750136,0.9997662578470732,46.394,3.78,0.0,0.0,0.0,0.0,-0.007650852498637,50.16634914750136,,0,50.16634914750136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0002337421529268191
MA-6,22.334,5.13,0.0,0.0,0.0,0.0,0.0,27.464,,0,27.464,0.9898223700517138,22.334,5.13,0.0,0.0,0.0,0.0,0.0,27.464,,0,27.464,0.99953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.009707629948286223
MA-7,65.244,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,68.214,,0,68.214,0.99998845215303,65.244,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,68.214,,0,68.214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,1.154784696999478e-05
MA-8,28.623999999999995,4.590000000000001,0.0,0.0,0.0,0.0,-0.0122413639978192,33.20175863600218,,0,33.20175863600218,0.9960639212204324,28.623999999999995,4.590000000000001,0.0,0.0,0.0,0.0,-0.0122413639978192,33.20175863600218,,0,33.20175863600218,0.99997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.003906078779567612
MA-9,12.614,5.670000000000001,0.0,0.0,0.0,0.0,-0.0014269038258267,18.282573096174175,,0,18.282573096174175,0.9546569658896852,12.614,5.670000000000001,0.0,0.0,0.0,0.0,-0.0014269038258267,18.282573096174175,,0,18.282573096174175,0.98602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.031363034110314825
MI-1,-21.086,4.050000000000001,0.0,0.0,0.0,0.0,0.0073373054335045,-17.028662694566492,,0,-17.028662694566492,0.055299167225577,-21.086,4.050000000000001,0.0,0.0,0.0,0.0,0.0073373054335045,-17.028662694566492,,0,-17.028662694566492,0.02003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.035269167225577
MI-2,-29.696,3.510000000000001,0.0,0.0,0.0,0.0,0.0024305121252719,-26.183569487874724,,0,-26.183569487874724,0.0125683162703651,-29.696,3.510000000000001,0.0,0.0,0.0,0.0,0.0024305121252719,-26.183569487874724,,0,-26.183569487874724,0.00072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0118483162703651
MI-3,7.704,6.21,0.0,0.0,0.0,0.0,-0.0078244832099177,13.906175516790082,,0,13.906175516790082,0.9103320417963762,7.704,6.21,0.0,0.0,0.0,0.0,-0.0078244832099177,13.906175516790082,,0,13.906175516790082,0.95339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.04305795820362379
MI-4,-5.496,5.4,0.0,0.0,0.0,0.0,0.004517599964269,-0.0914824000357302,3.0,1,-0.0914824000357302,0.496188307174544,-5.496,5.4,0.0,0.0,0.0,0.0,0.004517599964269,-0.0914824000357302,3.0,1,0.1357415563668959,0.50673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2272239564026261,0.010541692825456028
MI-5,-26.506,4.32,0.0,0.0,0.0,0.0,0.0019691551693618,-22.184030844830637,,0,-22.184030844830637,0.0241897662321939,-26.506,4.32,0.0,0.0,0.0,0.0,0.0019691551693618,-22.184030844830637,,0,-22.184030844830637,0.00389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0202997662321939
MI-6,23.944,4.86,0.0,0.0,0.0,0.0,-0.0067559888004533,28.797244011199545,,0,28.797244011199545,0.9918337092849536,23.944,4.86,0.0,0.0,0.0,0.0,-0.0067559888004533,28.797244011199545,,0,28.797244011199545,0.99971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.007876290715046363
MI-7,-0.9460000000000004,6.75,0.0,0.0,0.0,0.0,-0.0110224692099372,5.792977530790062,,0,5.792977530790062,0.7242208963495969,-0.9460000000000004,6.75,0.0,0.0,0.0,0.0,-0.0110224692099372,5.792977530790062,,0,5.792977530790062,0.75607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.031849103650403165
MI-8,-1.0760000000000014,6.75,0.0,0.0,0.0,0.0,-0.0095423521702342,5.664457647829765,,0,5.664457647829765,0.719922310039674,-1.0760000000000014,6.75,0.0,0.0,0.0,0.0,-0.0095423521702342,5.664457647829765,,0,5.664457647829765,0.75394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.03401768996032606
MI-9,-31.735999999999997,3.510000000000001,0.0,0.0,0.0,0.0,0.006273446279702,-28.219726553720292,,0,-28.219726553720292,0.0089839795502208,-31.735999999999997,3.510000000000001,0.0,0.0,0.0,0.0,0.006273446279702,-28.219726553720292,,0,-28.219726553720292,0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.008673979550220801
MI-10,-5.156,5.4,0.0,0.0,0.0,0.0,0.0016866856059786,0.2456866856059792,,0,0.2456866856059792,0.5102355150984901,-5.156,5.4,0.0,0.0,0.0,0.0,0.0016866856059786,0.2456866856059792,,0,0.2456866856059792,0.5132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0029644849015099117
MI-11,16.934,4.86,0.0,0.0,0.0,0.0,0.0008948636981837,21.794894863698183,,0,21.794894863698183,0.9742311570193792,16.934,4.86,0.0,0.0,0.0,0.0,0.0008948636981837,21.794894863698183,,0,21.794894863698183,0.99547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.02123884298062073
MI-12,40.634,2.9700000000000006,0.0,0.0,0.0,0.0,0.0004893821022261,43.60448938210222,,0,43.60448938210222,0.999302572901096,40.634,2.9700000000000006,0.0,0.0,0.0,0.0,0.0004893821022261,43.60448938210222,,0,43.60448938210222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0006974270989039688
MI-13,43.553999999999995,2.9700000000000006,0.0,0.0,0.0,0.0,0.0004893821022261,46.52448938210222,,0,46.52448938210222,0.999571195931315,43.553999999999995,2.9700000000000006,0.0,0.0,0.0,0.0,0.0004893821022261,46.52448938210222,,0,46.52448938210222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.00042880406868495147
MN-1,-11.465999999999998,4.590000000000001,0.0,0.0,0.0,0.0,0.009099819552083,-6.866900180447914,,0,-6.866900180447914,0.2414981613192668,-11.465999999999998,4.590000000000001,0.0,0.0,0.0,0.0,0.009099819552083,-6.866900180447914,,0,-6.866900180447914,0.20295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.038548161319266805
MN-2,5.913999999999998,6.21,0.0,0.0,0.0,0.0,-0.0077598911581677,12.116240108841833,,0,12.116240108841833,0.8828161967816227,5.913999999999998,6.21,0.0,0.0,0.0,0.0,-0.0077598911581677,12.116240108841833,,0,12.116240108841833,0.92822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.04540380321837734
MN-3,20.874,5.670000000000001,0.0,0.0,0.0,0.0,-0.0096589061356356,26.534341093864366,,0,26.534341093864366,0.9881369196188085,20.874,5.670000000000001,0.0,0.0,0.0,0.0,-0.0096589061356356,26.534341093864366,,0,26.534341093864366,0.99936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.011223080381191575
MN-4,35.934,2.9700000000000006,0.0,0.0,0.0,0.0,0.0025824578621835,38.90658245786218,,0,38.90658245786218,0.998475297965489,35.934,2.9700000000000006,0.0,0.0,0.0,0.0,0.0025824578621835,38.90658245786218,,0,38.90658245786218,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.001514702034511095
MN-5,61.89399999999999,2.9700000000000006,0.0,0.0,0.0,0.0,-0.0050683946364534,64.85893160536354,,0,64.85893160536354,0.999979800286446,61.89399999999999,2.9700000000000006,0.0,0.0,0.0,0.0,-0.0050683946364534,64.85893160536354,,0,64.85893160536354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,2.0199713554047705e-05
MN-6,-19.376,5.13,0.0,0.0,0.0,0.0,0.0084630281898827,-14.237536971810115,,0,-14.237536971810115,0.0852609071862474,-19.376,5.13,0.0,0.0,0.0,0.0,0.0084630281898827,-14.237536971810115,,0,-14.237536971810115,0.0438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.041460907186247405
MN-7,-35.816,3.510000000000001,0.0,0.0,0.0,0.0,0.0038131235182663,-32.30218687648174,,0,-32.30218687648174,0.0045698352656455,-35.816,3.510000000000001,0.0,0.0,0.0,0.0,0.0038131235182663,-32.30218687648174,,0,-32.30218687648174,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0045298352656455
MN-8,-13.676,4.590000000000001,0.0,0.0,0.0,0.0,0.0094517713287454,-9.076548228671252,,0,-9.076548228671252,0.1805304116797231,-13.676,4.590000000000001,0.0,0.0,0.0,0.0,0.0094517713287454,-9.076548228671252,,0,-9.076548228671252,0.13567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0448604116797231
MS-1,-35.715999999999994,2.9700000000000006,0.0,-1.5,-0.0354719387755102,0.0,0.0,-34.2814719387755,,0,-34.2814719387755,0.0032899791241517,-35.715999999999994,2.9700000000000006,0.0,-1.5,-0.0354719387755102,0.0,0.0,-34.2814719387755,,0,-34.2814719387755,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0032699791241517
MS-2,21.804,3.51,0.0,1.5,0.4298011363636363,0.0,0.0,27.243801136363636,,0,27.243801136363636,0.989445929691471,21.804,3.51,0.0,1.5,0.4298011363636363,0.0,0.0,27.243801136363636,,0,27.243801136363636,0.99943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.009984070308528992
