forecast_cycle,boundary_cycle,presidential_result_year,race_id,state,district,dem_presidential_candidate,gop_presidential_candidate,dem_presidential_share,gop_presidential_share,district_pres_margin_dem,major_party_share_total,source_name,source_file,source_boundary_description,warehouse_version,presidential_result_available,boundary_compatibility,presidential_baseline_available,baseline_selection_method
2018,2018,2016,IN-1,IN,1,Clinton,Trump,54.1,41.5,12.600000000000001,95.6,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,IN-2,IN,2,Clinton,Trump,36.1,59.3,-23.199999999999996,95.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,IN-3,IN,3,Clinton,Trump,30.1,65.1,-34.99999999999999,95.19999999999999,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,IN-4,IN,4,Clinton,Trump,30.2,64.3,-34.099999999999994,94.5,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,IN-5,IN,5,Clinton,Trump,41.3,53.1,-11.800000000000004,94.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,IN-6,IN,6,Clinton,Trump,27.4,67.7,-40.300000000000004,95.1,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,IN-7,IN,7,Clinton,Trump,59.0,36.2,22.799999999999997,95.2,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,IN-8,IN,8,Clinton,Trump,30.9,64.6,-33.699999999999996,95.5,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,IN-9,IN,9,Clinton,Trump,34.2,61.1,-26.9,95.30000000000001,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,KS-1,KS,1,Clinton,Trump,24.3,69.3,-45.0,93.6,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,KS-2,KS,2,Clinton,Trump,37.4,55.8,-18.4,93.19999999999999,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,KS-3,KS,3,Clinton,Trump,47.2,46.0,1.2000000000000028,93.2,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,KS-4,KS,4,Clinton,Trump,33.0,60.2,-27.200000000000003,93.2,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,KY-1,KY,1,Clinton,Trump,23.9,72.4,-48.50000000000001,96.30000000000001,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,KY-2,KY,2,Clinton,Trump,27.6,67.5,-39.9,95.1,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,KY-3,KY,3,Clinton,Trump,54.9,39.9,15.0,94.8,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,KY-4,KY,4,Clinton,Trump,29.3,65.2,-35.900000000000006,94.5,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,KY-5,KY,5,Clinton,Trump,17.5,79.6,-62.099999999999994,97.1,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,KY-6,KY,6,Clinton,Trump,39.4,54.7,-15.300000000000004,94.1,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,LA-1,LA,1,Clinton,Trump,26.7,68.7,-42.0,95.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,LA-2,LA,2,Clinton,Trump,74.6,22.2,52.39999999999999,96.8,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,LA-3,LA,3,Clinton,Trump,29.2,67.3,-38.099999999999994,96.5,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,LA-4,LA,4,Clinton,Trump,36.6,60.6,-24.0,97.2,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,LA-5,LA,5,Clinton,Trump,34.1,63.5,-29.4,97.6,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,LA-6,LA,6,Clinton,Trump,31.0,64.8,-33.8,95.8,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MA-1,MA,1,Clinton,Trump,57.2,36.5,20.700000000000003,93.7,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MA-2,MA,2,Clinton,Trump,56.2,36.8,19.400000000000006,93.0,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MA-3,MA,3,Clinton,Trump,58.2,35.4,22.800000000000004,93.6,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MA-4,MA,4,Clinton,Trump,59.2,35.0,24.200000000000003,94.2,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MA-5,MA,5,Clinton,Trump,69.3,25.7,43.599999999999994,95.0,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MA-6,MA,6,Clinton,Trump,56.1,38.2,17.9,94.30000000000001,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MA-7,MA,7,Clinton,Trump,84.1,11.9,72.19999999999999,96.0,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MA-8,MA,8,Clinton,Trump,60.4,34.4,26.0,94.8,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MA-9,MA,9,Clinton,Trump,52.5,41.8,10.700000000000003,94.3,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MD-1,MD,1,Clinton,Trump,33.4,62.0,-28.6,95.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MD-2,MD,2,Clinton,Trump,60.1,35.7,24.4,95.80000000000001,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MD-3,MD,3,Clinton,Trump,62.8,32.3,30.5,95.1,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MD-4,MD,4,Clinton,Trump,77.2,19.7,57.5,96.9,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MD-5,MD,5,Clinton,Trump,64.1,32.1,31.999999999999993,96.19999999999999,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MD-6,MD,6,Clinton,Trump,55.3,40.2,15.099999999999994,95.5,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MD-7,MD,7,Clinton,Trump,75.8,20.2,55.599999999999994,96.0,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MD-8,MD,8,Clinton,Trump,65.0,30.6,34.4,95.6,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,ME-1,ME,1,Clinton,Trump,54.1,39.3,14.800000000000004,93.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,ME-2,ME,2,Clinton,Trump,41.1,51.4,-10.299999999999997,92.5,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MI-1,MI,1,Clinton,Trump,36.6,57.9,-21.299999999999997,94.5,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MI-10,MI,10,Clinton,Trump,31.6,63.8,-32.199999999999996,95.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MI-11,MI,11,Clinton,Trump,45.3,49.7,-4.400000000000006,95.0,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MI-12,MI,12,Clinton,Trump,60.8,34.5,26.299999999999997,95.3,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MI-13,MI,13,Clinton,Trump,78.8,18.1,60.699999999999996,96.9,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MI-14,MI,14,Clinton,Trump,79.2,18.3,60.900000000000006,97.5,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MI-2,MI,2,Clinton,Trump,38.2,55.8,-17.599999999999994,94.0,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MI-3,MI,3,Clinton,Trump,42.2,51.6,-9.399999999999999,93.80000000000001,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MI-4,MI,4,Clinton,Trump,34.7,59.5,-24.799999999999997,94.2,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MI-5,MI,5,Clinton,Trump,49.7,45.5,4.200000000000003,95.2,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MI-6,MI,6,Clinton,Trump,42.9,51.3,-8.399999999999999,94.19999999999999,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MI-7,MI,7,Clinton,Trump,38.7,55.7,-17.0,94.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MI-8,MI,8,Clinton,Trump,43.9,50.6,-6.700000000000003,94.5,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MI-9,MI,9,Clinton,Trump,51.5,43.7,7.799999999999997,95.2,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MN-1,MN,1,Clinton,Trump,38.4,53.3,-14.899999999999999,91.69999999999999,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MN-2,MN,2,Clinton,Trump,45.3,46.5,-1.2000000000000028,91.8,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MN-3,MN,3,Clinton,Trump,50.8,41.4,9.399999999999999,92.19999999999999,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MN-4,MN,4,Clinton,Trump,61.5,30.6,30.9,92.1,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MN-5,MN,5,Clinton,Trump,73.7,18.5,55.2,92.2,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MN-6,MN,6,Clinton,Trump,33.2,58.9,-25.699999999999996,92.1,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MN-7,MN,7,Clinton,Trump,31.0,61.8,-30.799999999999997,92.8,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MN-8,MN,8,Clinton,Trump,38.6,54.2,-15.600000000000001,92.80000000000001,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MO-1,MO,1,Clinton,Trump,77.0,18.8,58.2,95.8,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MO-2,MO,2,Clinton,Trump,42.3,52.6,-10.300000000000004,94.9,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MO-3,MO,3,Clinton,Trump,28.1,67.1,-38.99999999999999,95.19999999999999,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MO-4,MO,4,Clinton,Trump,29.3,65.3,-36.0,94.6,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MO-5,MO,5,Clinton,Trump,54.1,40.6,13.5,94.7,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MO-6,MO,6,Clinton,Trump,31.7,63.1,-31.400000000000002,94.8,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MO-7,MO,7,Clinton,Trump,24.7,70.4,-45.7,95.10000000000001,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MO-8,MO,8,Clinton,Trump,21.0,75.4,-54.400000000000006,96.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MS-1,MS,1,Clinton,Trump,32.4,65.4,-33.00000000000001,97.80000000000001,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MS-2,MS,2,Clinton,Trump,63.6,35.1,28.5,98.7,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MS-3,MS,3,Clinton,Trump,36.8,61.3,-24.5,98.1,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MS-4,MS,4,Clinton,Trump,28.2,69.4,-41.2,97.60000000000001,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,MT-AL,MT,AL,Clinton,Trump,35.9,56.5,-20.6,92.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NC-1,NC,1,Clinton,Trump,67.5,30.5,37.0,98.0,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NC-10,NC,10,Clinton,Trump,36.4,61.0,-24.6,97.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NC-11,NC,11,Clinton,Trump,34.0,63.2,-29.200000000000003,97.2,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NC-12,NC,12,Clinton,Trump,68.4,28.4,40.00000000000001,96.80000000000001,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NC-13,NC,13,Clinton,Trump,44.0,53.4,-9.399999999999999,97.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NC-2,NC,2,Clinton,Trump,43.6,53.2,-9.600000000000001,96.80000000000001,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NC-3,NC,3,Clinton,Trump,36.9,60.5,-23.6,97.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NC-4,NC,4,Clinton,Trump,68.2,28.2,40.0,96.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NC-5,NC,5,Clinton,Trump,39.8,57.4,-17.6,97.19999999999999,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NC-6,NC,6,Clinton,Trump,41.4,56.1,-14.700000000000003,97.5,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NC-7,NC,7,Clinton,Trump,39.9,57.6,-17.700000000000003,97.5,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NC-8,NC,8,Clinton,Trump,41.1,56.1,-15.0,97.2,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NC-9,NC,9,Clinton,Trump,42.8,54.4,-11.600000000000001,97.19999999999999,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,ND-AL,ND,AL,Clinton,Trump,27.7,64.1,-36.39999999999999,91.8,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NE-1,NE,1,Clinton,Trump,36.2,57.5,-21.299999999999997,93.7,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NE-2,NE,2,Clinton,Trump,46.0,48.2,-2.200000000000003,94.2,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NE-3,NE,3,Clinton,Trump,20.0,74.9,-54.900000000000006,94.9,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
