forecast_cycle,cycle,race_id,district_id,state,district,chamber,election_date,election_type,actual_dem_margin,actual_winner,include_in_major_party_margin_scoring,major_party_contested,general_election_party_structure,uncontested,uncontested_dem,uncontested_gop,dem_candidate,gop_candidate,dem_vote_total,gop_vote_total,other_vote_total,total_vote,dem_vote_share,gop_vote_share,district_pres_margin_dem,presidential_result_year,boundary_cycle,boundary_compatibility,baseline_selection_method,generic_ballot_margin_dem,presidential_approval,presidential_disapproval,presidential_net_approval,president_party,national_environment_margin_dem,environment_as_of_date,environment_formula_version,incumbent_configuration,incumbent_party,dem_incumbent,gop_incumbent,double_incumbent_race,open_seat,results_available,presidential_baseline_feature_available,national_environment_feature_available,candidate_registry_feature_available,district_dna_joined_in_canonical_inputs,district_elasticity_joined_in_canonical_inputs,learned_district_features_required_oof,canonical_feature_set_complete,include_in_presidential_baseline_backtest,include_in_environment_backtest,include_in_incumbency_backtest,include_in_canonical_margin_backtest,approval_adjustment_dem,approval_coefficient,approval_contribution_dem,approval_source,candidate_registry_available,dem_candidate_name_canonical,dem_candidate_name_fec,dem_candidate_name_mit,dem_candidate_registry_source_file,dem_candidate_uid,dem_candidate_vote_share,dem_candidate_vote_total,dem_fec_candidate_id,dem_fec_candidate_status,dem_incumbent_challenger_status,dem_is_challenger,dem_is_incumbent,dem_is_open_seat_candidate,dem_match_method,dem_match_reason,dem_match_score,dem_presidential_candidate,dem_presidential_share,dem_principal_campaign_committee_id,environment_notes,environment_snapshot_label,environment_source_path,generic_ballot_coefficient,generic_ballot_contribution_dem,generic_ballot_source,gop_candidate_name_canonical,gop_candidate_name_fec,gop_candidate_name_mit,gop_candidate_registry_source_file,gop_candidate_uid,gop_candidate_vote_share,gop_candidate_vote_total,gop_fec_candidate_id,gop_fec_candidate_status,gop_incumbent_challenger_status,gop_is_challenger,gop_is_incumbent,gop_is_open_seat_candidate,gop_match_method,gop_match_reason,gop_match_score,gop_presidential_candidate,gop_presidential_share,gop_principal_campaign_committee_id,has_dem_candidate,has_gop_candidate,major_party_share_total,midterm_adjustment_dem,midterm_coefficient,midterm_contribution_dem,named_candidate_count,named_dem_count,named_gop_count,named_other_count,other_candidates,presidential_baseline_available,presidential_baseline_source_boundary_description,presidential_baseline_source_file,presidential_baseline_source_name,presidential_baseline_warehouse_version,presidential_result_available,retrieved_date,source_name,source_url,special_handling_notes,model_margin_dem,total_error_sd_used,dem_win_probability,actual_dem_win,predicted_dem_win,correct_winner,margin_error,abs_margin_error,squared_margin_error,brier_score,include_in_scoring
2022,2022,TX-19,TX-19,TX,19,House,2022-11-08,General,-80.30377318,R,False,False,R_vs_Other,False,False,False,,JODEY C ARRINGTON,0,152321,37360,189681,0.0,80.30377318,-46.2,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,R,R,False,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,,,,,,,,,,,,,,,,,Joe Biden,26.2,,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,JODEY C ARRINGTON,"ARRINGTON, JODEY COOK",JODEY C ARRINGTON,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_19_R_JODEY_C_ARRINGTON,0.8030377318,152321.0,H6TX19099,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,92.5,Donald Trump,72.4,C00588657,False,True,98.6,-1,0.5,-0.5,2,0,1,1,NATHAN LEWIS,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,Nonstandard general-election party structure: R_vs_Other,-48.336666667,6.5,0.0005890500048582695,False,False,True,31.96710651299999,31.96710651299999,1021.8958988134864,3.469799082235274e-07,False
2022,2022,TX-2,TX-2,TX,2,House,2022-11-08,General,-31.8276759,R,True,True,D_vs_R,False,False,False,ROBIN FULFORD,DAN CRENSHAW,78496,151791,0,230287,34.08616205,65.91383795,-22.8,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,R,R,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,ROBIN FULFORD,"FULFORD, ROBIN DAWN",ROBIN FULFORD,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_2_D_ROBIN_FULFORD,0.3408616205,78496.0,H2TX02383,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,95.0,Joe Biden,37.9,C00794354,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,DAN CRENSHAW,"CRENSHAW, DANIEL",DAN CRENSHAW,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_2_R_DAN_CRENSHAW,0.6591383795,151791.0,H8TX02166,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+scope_same_race,90.0,Donald Trump,60.7,C00660795,True,True,98.6,-1,0.5,-0.5,2,1,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,-24.936666667,6.5,0.021115418016670783,False,False,True,6.891009232999998,6.891009232999998,47.486008249291224,0.00044586087801874513,True
2022,2022,TX-20,TX-20,TX,20,House,2022-11-08,General,36.84837988,D,True,True,D_vs_R,False,False,False,JOAQUIN CASTRO,KYLE SINCLAIR,115352,53226,21,168599,68.41796215,31.56958226,33.1,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,D,D,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,JOAQUIN CASTRO,"CASTRO, JOAQUIN",JOAQUIN CASTRO,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_20_D_JOAQUIN_CASTRO,0.6841796215,115352.0,H2TX35011,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,65.8,C00497933,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,KYLE SINCLAIR,"SINCLAIR, KYLE E MR",KYLE SINCLAIR,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_20_R_KYLE_SINCLAIR,0.3156958226,53226.0,H2TX20096,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,95.0,Donald Trump,32.7,C00792515,True,True,98.5,-1,0.5,-0.5,2,1,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,30.963333333,6.5,0.9915373121515824,True,True,True,-5.885046547000002,5.885046547000002,34.63377286035664,7.161708561975555e-05,True
2022,2022,TX-21,TX-21,TX,21,House,2022-11-08,General,-25.68187808,R,True,True,D_vs_R,False,False,False,CLAUDIA ANDREANA ZAPATA,CHIP ROY,122655,207426,0,330081,37.15906096,62.84093904,-19.7,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,R,R,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,CLAUDIA ANDREANA ZAPATA,"ZAPATA, CLAUDIA ANDREANA",CLAUDIA ANDREANA ZAPATA,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_21_D_CLAUDIA_ANDREANA_ZAPATA,0.3715906096,122655.0,H2TX35128,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,39.4,C00781948,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,CHIP ROY,"ROY, CHIP",CHIP ROY,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_21_R_CHIP_ROY,0.6284093904,207426.0,H8TX21307,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Donald Trump,59.1,C00662767,True,True,98.5,-1,0.5,-0.5,2,1,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,-21.836666667,6.5,0.03358586435249856,False,False,True,3.8452114130000012,3.8452114130000012,14.785650810665466,0.0011280102843044333,True
2022,2022,TX-22,TX-22,TX,22,House,2022-11-08,General,-26.68200568,R,True,True,D_vs_R,False,False,False,JAMIE KAYE JORDAN,TROY E NEHLS,85653,150014,5548,241215,35.50898576,62.19099144,-16.0,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,R,R,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,JAMIE KAYE JORDAN,"JORDAN, JAMIE KAYE MS.",JAMIE KAYE JORDAN,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_22_D_JAMIE_KAYE_JORDAN,0.3550898576,85653.0,H2TX22183,N,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,41.3,C00797399,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,TROY E NEHLS,"NEHLS, TROY",TROY E NEHLS,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_22_R_TROY_E_NEHLS,0.6219099144,150014.0,H0TX22302,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,95.0,Donald Trump,57.4,C00730150,True,True,98.7,-1,0.5,-0.5,3,1,1,1,JOSEPH LEBLANC,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,-18.136666667,6.5,0.05785297778880768,False,False,True,8.545339013,8.545339013,73.0228188470998,0.0033469670390322745,True
2022,2022,TX-23,TX-23,TX,23,House,2022-11-08,General,-17.10062459,R,True,True,D_vs_R,False,False,False,JOHN LIRA,TONY GONZALES,80947,116649,11180,208776,38.77217688,55.87280147,-7.2,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,R,R,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,JOHN LIRA,"LIRA, JOHN",JOHN LIRA,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_23_D_JOHN_LIRA,0.3877217688,80947.0,H2TX23132,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,45.8,C00780023,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,TONY GONZALES,"GONZALES, ERNEST ANTHONY TONY II",TONY GONZALES,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_23_R_TONY_GONZALES,0.5587280147,116649.0,H0TX35015,C,I,False,True,False,high_confidence_automatic,last_exact+alternate_given_name_match+token_overlap+scope_same_race,89.5,Donald Trump,52.9,C00706614,True,True,98.7,-1,0.5,-0.5,3,1,1,1,"FRANK LOPEZ, JR",True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,-9.336666667,6.5,0.19210185651914888,False,False,True,7.7639579229999995,7.7639579229999995,60.27904263011447,0.03690312327810366,True
2022,2022,TX-24,TX-24,TX,24,House,2022-11-08,General,-19.4976916,R,True,True,D_vs_R,False,False,False,JAN MCDOWELL,BETH VAN DUYNE,119878,177947,0,297825,40.2511542,59.7488458,-12.3,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,R,R,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,JAN MCDOWELL,"MCDOWELL, JAN",JAN MCDOWELL,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_24_D_JAN_MCDOWELL,0.402511542,119878.0,H6TX24149,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,43.0,C00787390,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,BETH VAN DUYNE,"VAN DUYNE, ELIZABETH ANN",BETH VAN DUYNE,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_24_R_BETH_VAN_DUYNE,0.597488458,177947.0,H0TX24209,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+scope_same_race,91.0,Donald Trump,55.4,C00714865,True,True,98.4,-1,0.5,-0.5,2,1,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,-14.436666667,6.5,0.09787820482007806,False,False,True,5.061024932999999,5.061024932999999,25.613973372447642,0.009580142978801151,True
2022,2022,TX-25,TX-25,TX,25,House,2022-11-08,General,-100.0,R,False,False,R_unopposed,True,False,True,,ROGER WILLIAMS,0,185270,0,185270,0.0,100.0,-31.2,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,R,R,False,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,,,,,,,,,,,,,,,,,Joe Biden,33.8,,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,ROGER WILLIAMS,"WILLIAMS, ROGER",ROGER WILLIAMS,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_25_R_ROGER_WILLIAMS,1.0,185270.0,H2TX33040,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Donald Trump,64.9,C00498121,False,True,98.7,-1,0.5,-0.5,1,0,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,Nonstandard general-election party structure: R_unopposed,-33.336666667,6.5,0.005889261797556487,False,False,True,66.663333333,66.663333333,4444.000011066669,3.468340452015826e-05,False
2022,2022,TX-26,TX-26,TX,26,House,2022-11-08,General,-69.29172185,R,False,False,R_vs_Other,False,False,False,,MICHAEL C BURGESS,0,183639,81384,265023,0.0,69.29172185,-18.5,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,R,R,False,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,,,,,,,,,,,,,,,,,Joe Biden,40.0,,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,MICHAEL C BURGESS,"BURGESS, MICHAEL C. DR.",MICHAEL C BURGESS,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_26_R_MICHAEL_C_BURGESS,0.6929172185,183639.0,H2TX26093,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Donald Trump,58.6,C00372532,False,True,98.6,-1,0.5,-0.5,2,0,1,1,MIKE KOLLS,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,Nonstandard general-election party structure: R_vs_Other,-20.636666667,6.5,0.040122369173262756,False,False,True,48.655055183,48.655055183,2367.3143948607753,0.0016098045080755856,False
2022,2022,TX-27,TX-27,TX,27,House,2022-11-08,General,-28.88753641,R,True,True,D_vs_R,False,False,False,"MACLOVIO PEREZ, JR",MICHAEL CLOUD,73611,133416,0,207027,35.5562318,64.4437682,-22.4,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,R,R,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,"MACLOVIO PEREZ, JR","PEREZ, MACLOVIO MR JR","MACLOVIO PEREZ, JR",historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_27_D_MACLOVIO_PEREZ,0.355562318,73611.0,H2TX27299,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,38.1,C00799106,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,MICHAEL CLOUD,"CLOUD, MICHAEL",MICHAEL CLOUD,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_27_R_MICHAEL_CLOUD,0.644437682,133416.0,H8TX27049,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Donald Trump,60.6,C00655332,True,True,98.7,-1,0.5,-0.5,2,1,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,-24.536666667,6.5,0.022425587791962392,False,False,True,4.3508697430000005,4.3508697430000005,18.93006752055289,0.0005029069878150126,True
2022,2022,TX-28,TX-28,TX,28,House,2022-11-08,General,13.30164693,D,True,True,D_vs_R,False,False,False,HENRY CUELLAR,CASSY GARCIA,93803,71778,0,165581,56.65082346,43.34917654,7.0,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,D,D,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,HENRY CUELLAR,"CUELLAR, HENRY",HENRY CUELLAR,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_28_D_HENRY_CUELLAR,0.5665082346,93803.0,H2TX23082,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,52.9,C00371302,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,CASSY GARCIA,"GARCIA, CASSANDRA",CASSY GARCIA,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_28_R_CASSY_GARCIA,0.4334917654,71778.0,H2TX28149,C,C,True,False,False,probable_automatic,last_exact+first_initial+scope_same_race,72.0,Donald Trump,45.9,C00797282,True,True,98.8,-1,0.5,-0.5,2,1,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,4.863333333,6.5,0.6787874798734763,True,True,True,-8.438313597,8.438313597,71.20513636131508,0.10317748308603238,True
2022,2022,TX-29,TX-29,TX,29,House,2022-11-08,General,42.81425817,D,True,True,D_vs_R,False,False,False,SYLVIA R GARCIA,ROBERT SCHAFRANEK,71837,28765,0,100602,71.40712908,28.59287092,36.7,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,D,D,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,SYLVIA R GARCIA,"GARCIA, SYLVIA R.",SYLVIA R GARCIA,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_29_D_SYLVIA_R_GARCIA,0.7140712908,71837.0,H8TX29052,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,67.8,C00660555,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,ROBERT SCHAFRANEK,"SCHAFRANEK, ROBERT ALLAN",ROBERT SCHAFRANEK,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_29_R_ROBERT_SCHAFRANEK,0.2859287092,28765.0,H6TX29080,N,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,95.0,Donald Trump,31.0,C00660100,True,True,98.8,-1,0.5,-0.5,2,1,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,34.563333333,6.5,0.9951186293168973,True,True,True,-8.250924837,8.250924837,68.07776066582346,2.3827779745854338e-05,True
2022,2022,TX-3,TX-3,TX,3,House,2022-11-08,General,-23.63781815,R,True,True,D_vs_R,False,False,False,SANDEEP SRIVASTAVA,KEITH SELF,100121,164240,6895,271256,36.9101513,60.54796945,-14.4,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,OPEN,OPEN,False,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,SANDEEP SRIVASTAVA,"SRIVASTAVA, SANDEEP KUMAR",SANDEEP SRIVASTAVA,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_3_D_SANDEEP_SRIVASTAVA,0.369101513,100121.0,H2TX03274,C,O,False,False,True,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,95.0,Joe Biden,42.0,C00786996,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,KEITH SELF,,KEITH SELF,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_TX_3_R_KEITH_SELF,0.6054796945,164240.0,,,,False,False,False,unmatched,last_name_mismatch+scope_same_race,0.0,Donald Trump,56.4,,True,True,98.4,-1,0.5,-0.5,3,1,1,1,CHRISTOPHER CLAYTOR,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,-16.536666667,6.5,0.07282368075960591,False,False,True,7.101151483000002,7.101151483000002,50.42635238451313,0.005303288479376995,True
